"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para BRASIL  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.6189550370777507;0.001534376008289165;2.2600016507187067e-05;0.008140305296219737;0.005918154909519192;0.030422188270414922;0.0012985152045563192;0.0;0.00010813850637989497;0.001022082869437756;0.667421398159075;0.667421398159075;-0.025238529113621306;0.9273826682587555;0.0029627330887239183;0.07261733174124452;0.025238529113621455
"1.2. Floresta Plantada";0.0002684428457785512;0.003566641777367093;0.0;0.0;0.0;0.0002465799455995427;1.5568586632746077e-05;0.0;0.0;0.0;0.004097233155377933;0.004097233155377933;0.0015196677072055191;0.8705000770301788;0.025107899252744686;0.12949992296982116;0.0015196677072055187
"2.1. Área Úmida Natural não Florestal";0.00012573862411227173;0.0;0.0028418672468408807;0.00021406149281795182;0.0001793278890884633;0.00015630366040279346;6.99413229030881e-06;0.0;0.0;8.21423612061983e-06;0.00353250728167329;0.00353250728167329;0.00021946779732727472;0.8044901312969792;0.03721366138221313;0.19550986870302078;0.00021946779732727418
"2.2. Formação Campestre (Campo)";0.010061839835818398;6.627299870248138e-05;0.0005803999112274071;0.04538546629324352;2.5010111643409842e-06;0.007445201102993193;0.0007943346887830141;0.0;6.063278479083769e-05;0.00036823618602549777;0.06476488481274868;0.06476488481274868;-0.004006415529253545;0.7007727478318561;0.01030104611312268;0.29922725216814394;0.004006415529253529
"2.5. Outra Formação não Florestal";1.1821862925343365e-05;0.0;0.0;1.1167890507801064e-05;0.00010918608429169599;3.490686147707544e-05;0.0;0.0;0.0;0.0;0.00016708269920191586;0.00016708269920191586;0.007666383746344865;0.6534852789261381;0.06361943353792332;0.34651472107386194;0.007666383746344865
"3.1. Pastagem";0.008344605898080254;0.0001319428530082018;1.0039851421757787e-05;0.00302672554324194;0.0010434134517861681;0.16700193902034013;0.00481016466653019;0.0;0.0005271470710534291;0.00012952906501341512;0.1850255074204755;0.1850255074204755;0.025860469903040598;0.9025887368103465;0.007660261017970121;0.09741126318965354;0.02586046990304061
"3.2. Agricultura";0.00011178106874750245;5.68784869792447e-05;8.090815234700866e-05;0.0023345067998651547;4.977813408314936e-06;0.005393693945969516;0.02654237315344041;0.0;5.158666353645565e-05;1.3128810265096778e-05;0.034589834894558705;0.034589834894558705;-0.001086172276637951;0.7673460493335786;0.01342995545014412;0.23265395066642136;0.001086172276637938
"3.3 Mosaico de Agricultura ou Pastagem";0.004168988505058827;0.0002607887382372666;0.0;0.0015798608784229025;0.0002667051388075955;0.0;0.0;0.017121116477905356;0.00031301506950394403;0.00010753373906464268;0.023818008547000537;0.023818008547000537;-0.006696892069095186;0.7188307302904822;0.013737504491872898;0.28116926970951783;0.00669689206909518
"4.1. Infraestrutura Urbana";1.6425678849555554e-05;0.0;0.0;0.0;9.2027047135183e-06;0.00011842610137328374;5.0020223286819685e-06;0.0;0.00311173037875498;0.0;0.00326078688602002;0.00326078688602002;0.0009114635879995218;0.9542881787509357;0.023368352251930447;0.045711821249064255;0.0009114635879995214
"5.1. Rio, Lago e Oceano";0.00011818764833210451;0.0;0.00021615990065632318;6.637508917614282e-05;0.00029999744276749317;6.673841494566193e-05;3.071016335909125e-05;0.0;0.0;0.01252458748461055;0.013322756143847366;0.013322756143847366;0.0008505562466902109;0.9400898244613282;0.021710083155642063;0.05991017553867184;0.0008505562466902122
"total";0.6421828690454535;0.005616900862583452;0.003751975079000564;0.06075846928349515;0.00783346644554678;0.2108859773235161;0.03350366261792077;0.017121116477905356;0.004172250474019541;0.014173312390537578;1.0;1.0;0;0.8971599449945472;0.005464018662386434;0.10284005500545279;0.03702800898860806
"adj population";0.6421828690454725;0.005616900862583452;0.0037519750790005616;0.0607584692834952;0.00783346644554678;0.21088597732351827;0.03350366261792068;0.01712111647790532;0.004172250474019545;0.014173312390537608;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7512323908954357e-18;9.838154907833436e-18;1.0977810841554099e-17;3.3154411628031108e-18;9.28976461884831e-18;1.9926509128213885e-18;4.2051879066406494e-18;5.484221639905099e-18;1.1824371771823327e-17;7.681005665688615e-18;6.635984181881348e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9638298791709778;0.6349839287935453;0.7574323355041804;0.7469817266376123;0.013938412202399462;0.7919063236914334;0.7922230311393822;1.0;0.7458158128644522;0.8836739880913265;0.8971599449945467;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0031649006282644877;0.017461259122632026;0.03578986434836328;0.011147163432008902;0.0011151028379929602;0.006567781850960761;0.013855859112265424;0.019576684814487544;0.017468018343347345;0.020057179351919474;0.005492432954760172;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9968350993717355;0.9825387408773679;0.9642101356516367;0.9888528365679911;0.998884897162007;0.9934322181490393;0.9861441408877346;0.9804233151855124;0.9825319816566527;0.9799428206480805;0.10284005500545335;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04645566393540568;0.00106118275602168;0.0013812800696648185;0.03074600598050327;0.00011579322982043975;0.03604713680027072;0.013922578928960712;0.0;0.0002981130145300794;0.0015963373184736326;0.06581204601682553;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1999 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.6176835888131457;0.0015126866921640516;2.2597174589486464e-05;0.008442701952264303;0.0037141181013836985;0.029561432476297632;0.0012623640491278662;0.0;0.000108124908127199;0.0009087231859728572;0.6632163373530727;0.6632163373530727;-0.018441344136290692;0.9313455565319018;0.002989314142778726;0.06865444346809824;0.018441344136290727
"1.2. Floresta Plantada";0.0002567705831419808;0.003643473822004025;0.0;0.0;0.0;0.0002816621140280322;1.556662890665721e-05;0.0;0.0;0.0;0.0041974731480806955;0.0041974731480806955;0.0014986203405232706;0.8680159928289267;0.02493958490035419;0.13198400717107328;0.001498620340523271
"2.1. Área Úmida Natural não Florestal";0.00013552298978991768;0.0;0.0027869559988121548;0.0002139874993520202;0.00013243115047573646;0.00012812177019566137;6.993252788811551e-06;0.0;0.0;9.415505444830698e-06;0.003413428166859133;0.003413428166859133;0.0001977374542400976;0.8164683311254715;0.03627609479471233;0.18353166887452854;0.0001977374542400977
"2.2. Formação Campestre (Campo)";0.013759763865669902;0.00010235941471616638;0.0004927012997148941;0.040820379228921434;2.5006966659911676e-06;0.0073611332429276526;0.0007165924562409428;0.0;5.461225284280286e-05;0.0003125100733247452;0.06362255253102453;0.06362255253102453;-0.0068799409008331;0.6416023501888911;0.00978075858278405;0.3583976498111089;0.0068799409008331175
"2.5. Outra Formação não Florestal";1.4660484288570795e-05;0.0;0.0;1.1166486162556343e-05;9.28556791495674e-05;4.3511704948540986e-05;0.0;0.0;0.0;0.0;0.0001621943545492355;0.0001621943545492355;0.004884642337091544;0.5724963696031741;0.050158541121480694;0.42750363039682593;0.004884642337091543
"3.1. Pastagem";0.008595564461856404;0.00014016926871827692;1.0038588925712362e-05;0.003225170556041673;0.00045862402042697763;0.17181596631064056;0.0049378675515427016;0.0;0.0005174715552538814;0.00011870810072911348;0.18981958041413532;0.18981958041413532;0.024580825115269756;0.9051540728084245;0.007600906864497884;0.09484592719157547;0.024580825115269767
"3.2. Agricultura";8.515764250985693e-05;2.7207533878784957e-05;8.08979782699143e-05;0.002484553697806532;4.977187455850216e-06;0.005019437069709723;0.0278341022554222;0.0;4.453288971335324e-05;2.109507324271291e-05;0.03560196132800893;0.03560196132800893;-0.0008084075828367456;0.7818137320857208;0.013494473468797605;0.2181862679142792;0.0008084075828367343
"3.3 Mosaico de Agricultura ou Pastagem";0.004071228230861246;0.00027019675712266133;0.0;0.0014931585973036359;0.0002400786449342172;0.0;0.0;0.016284086234462345;0.00034216115821168985;0.00010969578103671891;0.022810605403932514;0.022810605403932514;-0.006526519169470174;0.7138822467050782;0.013614327178600984;0.28611775329492184;0.0065265191694701685
"4.1. Infraestrutura Urbana";1.6423613345424083e-05;0.0;0.0;4.18638162655852e-06;9.201547487398113e-06;0.00011841120947116505;5.001393331982335e-06;0.0;0.0031886927431616792;0.0;0.0033419168884242074;0.0033419168884242074;0.0009136786188863984;0.9541508211071111;0.023131773939274312;0.045849178892888864;0.0009136786188863985
"5.1. Rio, Lago e Oceano";0.00015631253217306826;0.0;0.00021797458078706878;4.7307230712704346e-05;0.0003920496636613426;7.072963118612167e-05;1.506615781102849e-05;0.0;0.0;0.012914510615558995;0.01381395041189033;0.01381395041189033;0.000580707923419644;0.9348890238119618;0.021259826692419822;0.06511097618803818;0.0005807079234196443
"total";0.644774993216782;0.0056960934886039665;0.0036111656210992306;0.05674261163019141;0.005046836691640778;0.2144004055294051;0.03479355374517219;0.016284086234462345;0.004255595507310606;0.014394658335309974;1.0000000000000002;1.0000000000000002;0;0.8970646117012803;0.00544625169475599;0.10293538829871973;0.032656211789430734
"adj population";0.644774993216802;0.0056960934886039665;0.0036111656210992263;0.056742611630191606;0.005046836691640778;0.21440040552940762;0.034793553745172075;0.01628408623446235;0.0042555955073106085;0.014394658335310012;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.751522390294897e-18;9.717756079933535e-18;1.1199455265439577e-17;3.3660698958129614e-18;1.1725695534757435e-17;1.982927642470335e-18;4.1435365851859116e-18;5.6315535358015675e-18;1.1710054426363453e-17;7.618775517634272e-18;6.884734687369394e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9579831651527357;0.6396443157566558;0.7717607806544774;0.7193954958393548;0.018398788156424192;0.8013789241041173;0.7999787104036281;1.0;0.749294132321525;0.8971738206442743;0.8970646117012802;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.00313045098153254;0.017345114187467005;0.03505442162647583;0.01123564115716295;0.0013525620839161612;0.00658624158956841;0.013803418142942355;0.01949848450924155;0.01739841364770748;0.02013190119535697;0.0054618992993927685;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9968695490184675;0.982654885812533;0.9649455783735241;0.9887643588428371;0.9986474379160838;0.9934137584104316;0.9861965818570576;0.9805015154907585;0.9826015863522926;0.979868098804643;0.10293538829871984;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.054182808807272664;0.0011079986521533407;0.0012529443360939562;0.031844464802539954;0.00013867735079933622;0.03600722820698954;0.013918902979499985;0.0;0.00030644829052505623;0.0017988795926626687;0.07027917650926827;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.6128510262303979;0.0014648698722254435;2.2572154021420933e-05;0.008126327180230297;0.005472073776187817;0.029262493521161056;0.001248018769578706;0.0;9.966525326374967e-05;0.0008074487352915474;0.6593544954923581;0.6593544954923581;-0.02394818782637998;0.9294712183205288;0.0030125418254229245;0.07052878167947119;0.023948187826380307
"1.2. Floresta Plantada";0.0002680067567328208;0.003695864299052294;0.0;0.0;0.0;0.0003135193341759805;2.3356093030837934e-05;0.0;0.0;0.0;0.004300746482991933;0.004300746482991933;0.0014562405833919044;0.8593541408842038;0.024791797565833468;0.1406458591157962;0.0014562405833919044
"2.1. Área Úmida Natural não Florestal";0.0001482010631221888;0.0;0.002962369008031352;0.0001918795494560065;0.0001246429737442524;0.00015187630778316805;6.9855095571650885e-06;0.0;0.0;0.0;0.0035859544116941325;0.0035859544116941325;0.0002104634696021595;0.8261033655003501;0.036182233583062134;0.17389663449964987;0.00021046346960215982
"2.2. Formação Campestre (Campo)";0.009866745649049359;0.0001060317421785522;0.0005096403805603594;0.04533950776703478;1.6750059542148048e-05;0.007390173429966125;0.000729119585458106;0.0;6.05580335134367e-05;0.00023543179399459317;0.06425395844129744;0.06425395844129744;-0.0037868417360764055;0.705629798799977;0.010386948827310364;0.294370201200023;0.0037868417360763865
"2.5. Outra Formação não Florestal";1.4644251566928395e-05;0.0;0.0;1.1154122146604851e-05;9.153360974543411e-05;3.48638264673118e-05;1.1154122146604851e-05;0.0;0.0;0.0;0.00016334993207288401;0.00016334993207288401;0.007299877754047916;0.5603529097556853;0.05962730632877994;0.4396470902443147;0.007299877754047915
"3.1. Pastagem";0.007917863718702607;0.00013558867178376942;1.0027473766314756e-05;0.0029769586179064765;0.0011669382536153685;0.1747076807813825;0.0047504275406669285;0.0;0.00046527270383493334;9.935512734950571e-05;0.1922301128890084;0.1922301128890084;0.02475534312434967;0.9088465805680351;0.0075751277207120665;0.09115341943196487;0.02475534312434971
"3.2. Agricultura";8.778206145785951e-05;8.284595852681106e-05;5.881516057291857e-05;0.002299013216088136;1.862782757826735e-05;0.004962357620211949;0.029328529690863487;0.0;3.610596113597317e-05;1.3112624379169609e-05;0.03688719012081457;0.03688719012081457;-0.0007727998000269702;0.7950871181785691;0.013571120763418851;0.20491288182143086;0.0007727998000269659
"3.3 Mosaico de Agricultura ou Pastagem";0.004101372694716717;0.0002717865226169678;0.0;0.001463822553867162;0.00025591120009492543;0.0;0.0;0.015425001376500054;0.00035675532719609985;0.00011403701088466535;0.021988686685876592;0.021988686685876592;-0.006563685309376544;0.7014971651948446;0.013466208020102106;0.2985028348051554;0.006563685309376538
"4.1. Infraestrutura Urbana";1.0988854834272586e-05;0.0;0.0;4.181746283939876e-06;1.7692414254025857e-05;0.00010908874032737765;9.591535141412695e-06;0.0;0.0032813144854214227;0.0;0.0034328577762624515;0.0034328577762624515;0.0008668139881031643;0.9558550628316382;0.023419276864916152;0.044144937168361764;0.0008668139881031641
"5.1. Rio, Lago e Oceano";0.00013967638539723944;0.0;0.00023299370434392677;5.4271952207648345e-05;0.0002990575713585608;5.3402451882655746e-05;7.2074743443610174e-06;0.0;0.0;0.013016038228066898;0.01380264776760129;0.01380264776760129;0.0004827757523650888;0.9430102431954553;0.02161374273629867;0.056989756804544656;0.0004827757523650899
"total";0.6354063076659778;0.0057569870663838375;0.0037964178812962923;0.060467116705221056;0.007463227686120799;0.2169854560133581;0.0361143903207876;0.015425001376500054;0.004299671764365616;0.01428542351996638;1.0;1.0;0;0.9006988654764981;0.005531441088785794;0.09930113452350187;0.03507151467186007
"adj population";0.6354063076659985;0.0057569870663838375;0.003796417881296289;0.060467116705221126;0.007463227686120799;0.21698545601335997;0.03611439032078741;0.01542500137650006;0.004299671764365621;0.014285423519966414;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.74549045463506e-18;9.618290344305417e-18;1.0935460315063298e-17;3.3231417567614656e-18;9.524817828603485e-18;1.9734477429585902e-18;4.071043560608783e-18;5.7398570721131064e-18;1.1603142509937479e-17;7.617797356901461e-18;6.615248894188814e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9645025849390276;0.6419789130034982;0.7803063573759815;0.7498208983250554;0.01226461439943165;0.805158483850768;0.8121009223844439;1.0;0.7631546465048727;0.9111412209707825;0.9006988654764972;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0032101939115413507;0.017499422174420087;0.03482258735458412;0.011192520219855229;0.0010913423688536177;0.006573899230915708;0.013858522555077461;0.019644862797902916;0.01794756090655872;0.020541049334950528;0.005558207724691238;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9967898060884587;0.9825005778255799;0.9651774126454159;0.9888074797801447;0.9989086576311463;0.9934261007690843;0.9861414774449225;0.9803551372020971;0.9820524390934413;0.9794589506650495;0.09930113452350275;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04511056287115989;0.0012097643678792786;0.0012471708073255611;0.03025521787637256;0.0001436326446548998;0.035044864215251825;0.013571721259848228;0.0;0.0003030865816820577;0.0015732190790687835;0.06422961985162155;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2001 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.611436970398277;0.0014737294298324086;3.044220970337399e-05;0.008365831075867282;0.0038149390300632915;0.029004025845099406;0.001248313167355948;0.0;8.041916524990064e-05;0.0008225396348233494;0.656277209956272;0.656277209956272;-0.018348577408134226;0.9316748488630571;0.003033909714667469;0.06832515113694293;0.018348577408134226
"1.2. Floresta Plantada";0.00023807817555232956;0.003792155091314524;0.0;0.0;0.0;0.0003909296304153282;3.319160243557407e-05;0.0;0.0;0.0;0.004454354499717756;0.004454354499717756;0.001410076732495995;0.8513366171360652;0.02443764975530111;0.14866338286393477;0.001410076732495995
"2.1. Área Úmida Natural não Florestal";0.00011681509871960477;0.0;0.0023800360302151454;0.00019710401857188012;0.00012934595608085866;0.00011906300911619853;6.989346926328659e-06;0.0;0.0;1.3493211927084071e-05;0.0029628466715571;0.0029628466715571;0.0004571779104183114;0.803293688149018;0.036772009300158316;0.19670631185098197;0.00045717791041831064
"2.2. Formação Campestre (Campo)";0.01357752189116758;7.984235664145782e-05;0.0007662845520609109;0.04148364572606899;2.499299980130703e-06;0.007488958803481956;0.000853656003911137;0.0;6.409836410274094e-05;0.0002657137554999218;0.06458222075291485;0.06458222075291485;-0.00808430269064867;0.642338483292196;0.009726860006131112;0.357661516707804;0.00808430269064872
"2.5. Outra Formação não Florestal";1.4652296133888991e-05;0.0;0.0;1.116024947117893e-05;0.00010061480616036424;4.4708072003040384e-05;1.116024947117893e-05;0.0;0.0;1.274486001823352e-05;0.00019504053325788498;0.00019504053325788498;0.004908411511040932;0.5158661355141503;0.04978026600061671;0.4841338644858497;0.004908411511040933
