"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Mata Atlântica  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
" "
" ANO: 2016 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23853256141413842;0.013771850202493146;0.0010258195480450105;0.0007154700880439533;0.025197063807020782;0.004199720950563112;0.0;0.00018555331651094796;0.000421546339114866;0.28404958566593025;0.28404958566593025;-0.026838507199133277;0.8397567659002899;0.015164334592543937;0.16024323409971009;0.026838507199133277
"1.2. Floresta Plantada";0.001821463410145259;0.036560494164761;0.0;0.0;0.0018388321740867985;0.0002886902685589592;0.0;0.0;0.0;0.04050948001755202;0.04050948001755202;0.015254921324156793;0.9025169947607329;0.032842145379823814;0.09748300523926712;0.01525492132415679
"2.2. Formação Campestre (Campo)";0.0;2.149008313333349e-05;0.001324451275185915;2.1495763799083348e-05;0.010053548914106243;0.0005088890428000402;0.0;9.351574889269763e-05;0.0;0.012023390827917313;0.012023390827917313;-0.00632299472676929;0.11015621916827736;0.012930610286400468;0.8898437808317227;0.00632299472676929
"2.5. Outra Formação não Florestal";8.401347025493343e-05;0.0;9.59861115026142e-05;0.001043571411313435;0.00038301371188230194;0.0;0.0;0.0;0.0;0.0016065847049532846;0.0016065847049532846;0.003543730875714509;0.6495589109593691;0.07703862670801781;0.35044108904063087;0.003543730875714508
"3.1. Pastagem";0.00309427660859148;0.00034702779009403525;0.0017211184177879787;0.0010308337685884827;0.2942990424925719;0.013015938974083808;0.0;0.0011195284186509655;0.00012574597230494185;0.31475351244267363;0.31475351244267363;0.03419088714252472;0.9350143234578608;0.015981697823489585;0.06498567654213916;0.03419088714252466
"3.2. Agricultura";0.0002857442602515603;0.0006761720496543035;0.0;0.0;0.015661023688926773;0.1719193471388969;0.0;0.0;5.4338247217642916e-05;0.18859662538494718;0.18859662538494718;0.0013655097219657068;0.9115717038308082;0.021405309175831555;0.08842829616919179;0.0013655097219657242
"3.3 Mosaico de Agricultura ou Pastagem";0.012978346050634096;0.004387367051572994;0.0012600222626000636;0.002023671710723672;0.0;0.0;0.09317746128569397;0.0033717317404697335;0.000410728214998855;0.11760932831669338;0.11760932831669338;-0.024431867030999414;0.7922625068888213;0.022343783788851188;0.20773749311117873;0.024431867030999407
"4.1. Infraestrutura Urbana";0.00029963575290108737;0.0;3.598576022480375e-05;0.00015225098174617726;0.0007734540958031872;2.9548732010085308e-05;0.0;0.021022413826290182;0.0;0.022313289148975523;0.022313289148975523;0.003479453901839004;0.942147689922953;0.04282962216150776;0.05785231007704705;0.003479453901839003
"5.1. Rio, Lago e Oceano";0.00011503749988012474;0.0;0.00023701272580163766;0.0001630218564529898;0.0007384207008003064;0.0;0.0;0.0;0.0172847107074197;0.01853820349035476;0.01853820349035476;-0.00024113400929875323;0.9323832655312454;0.05215060012753443;0.0676167344687546;0.00024113400929875323
"total";0.25721107846679697;0.05576440134170881;0.005700396101148023;0.005150315580667792;0.3489443995851983;0.1899621351069129;0.09317746128569397;0.025792743050814526;0.018297069481056007;1.0;1.0;0;0.8751640537162719;0.019534630235209453;0.12483594628372807;0.05783450296620071
"adj population";0.2572110784668;0.055764401341708826;0.005700396101148024;0.005150315580667794;0.3489443995851974;0.18996213510691348;0.09317746128569385;0.02579274305081455;0.018297069481056003;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.293947659228503e-17;1.1594763229600395e-16;3.116425362127882e-16;3.153022168413532e-16;5.70019397750847e-17;7.093105320952247e-17;9.132253493754298e-17;1.764127080964657e-16;2.1574518167531205e-16;1.4172452796363584e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9273805888766588;0.6556242564271142;0.2323437269419189;0.2026228092178625;0.8433980967810766;0.9050190294088806;1.0;0.8150514966505783;0.9446709881773988;0.8751640537162715;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01709088818081553;0.022676783062459717;0.028366358593943417;0.022294234017117345;0.014062722062430177;0.02120033946403331;0.029137392245649263;0.03543381431465075;0.05269668763384699;0.019464493150635424;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9829091118191845;0.9773232169375403;0.9716336414060566;0.9777057659828826;0.9859372779375698;0.9787996605359667;0.9708626077543507;0.9645661856853492;0.9473033123661531;0.12483594628372852;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.0373570341053171;0.007897971705582041;0.008751889651924217;0.0011260265872796993;0.0409089399002035;0.03335455649210056;0.0;0.0025817506453706812;0.0020247175472726114;0.0670014433175252;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2017 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23894520957731064;0.013380556799133718;0.0009292280391456592;0.000709230897189686;0.0240177670583194;0.004463668358144465;0.0;0.00018591285370042038;0.00042236314793751405;0.2830539367308814;0.2830539367308814;-0.02536100629161324;0.8441684731079804;0.015244432112430739;0.15583152689201962;0.025361006291613197
"1.2. Floresta Plantada";0.0017851847440311058;0.03698936853914027;0.0;0.0;0.002135887886590742;0.0002778659762326836;0.0;0.0;0.0;0.04118830714599479;0.04118830714599479;0.01434271238750722;0.8980550817014377;0.0325013797638223;0.10194491829856234;0.014342712387507228
"2.2. Formação Campestre (Campo)";0.0;2.1531723370417752e-05;0.0013270175968126449;2.1537415043303654e-05;0.010246219494703236;0.0004643093836952977;0.0;5.1786562323717235e-05;0.0;0.012132402175948617;0.012132402175948617;-0.006497950691776108;0.10937797622991244;0.012907285558180034;0.8906220237700876;0.006497950691776109
"2.5. Outra Formação não Florestal";8.417625886761501e-05;0.0;9.61720988910746e-05;0.0010455934863659994;0.00038375585800013454;0.0;0.0;0.0;0.0;0.0016096977021248233;0.0016096977021248233;0.003471055620667735;0.6495589109593691;0.07664099114870819;0.35044108904063087;0.0034710556206677345
"3.1. Pastagem";0.003403307472463453;0.00039033554269961366;0.0017223080212018943;0.001032831162560957;0.28880990150593994;0.013182994914511144;0.0;0.00115566930140303;0.0001259896238565288;0.30982333754463653;0.30982333754463653;0.035473730157638564;0.9321760710305781;0.016106338035245006;0.06782392896942191;0.035473730157638605
"3.2. Agricultura";0.0005017000363045197;0.0008468908390693291;0.0;0.0;0.018399422834272487;0.17413064396169387;0.0;7.926530761386612e-05;0.00010632540784398552;0.1940642483867981;0.1940642483867981;-0.001515159805440893;0.8972834791013459;0.02081405901701582;0.10271652089865413;0.0015151598054408966
"3.3 Mosaico de Agricultura ou Pastagem";0.012557875606315608;0.0039023360900886745;0.001245354375035669;0.0019148516593858393;0.0;0.0;0.09424636805625805;0.0033082143413045;0.00041152406209463567;0.11758652419048297;0.11758652419048297;-0.02334015613422493;0.8015065391641705;0.022438086692389815;0.19849346083582953;0.023340156134224924
"4.1. Infraestrutura Urbana";0.00030021634180399257;0.0;3.6055487995428056e-05;0.0001525459907015586;0.0007749527783221527;2.9605987079728608e-05;0.0;0.02106314788443128;0.0;0.02235652447033414;0.02235652447033414;0.003487471780442674;0.942147689922953;0.04276149256474895;0.05785231007704705;0.0034874717804426712
"5.1. Rio, Lago e Oceano";0.00011526040217132896;0.0;0.00027831586509013804;0.00020416271154521403;0.0005291602861270142;0.0;0.0;0.0;0.017058122387862123;0.018185021652795817;0.018185021652795817;-6.069702320103134e-05;0.9380314587219398;0.052930366381863;0.061968541278060174;6.069702320102982e-05
"total";0.2576929304392682;0.05553101953350202;0.005634451484172508;0.005080753322792558;0.34529706770227514;0.1925490885813572;0.09424636805625805;0.02584399625077681;0.018124324629594787;1.0;1.0;0;0.8736153729958152;0.019519977503780046;0.12638462700418485;0.05677496994625619
"adj population";0.25769293043927133;0.05553101953350203;0.00563445148417251;0.005080753322792559;0.3452970677022743;0.19254908858135772;0.09424636805625793;0.025843996250776838;0.018124324629594787;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.313380783309535e-17;1.1650411898970726e-16;3.1268427848655823e-16;3.2016195680813383e-16;5.73543217373233e-17;7.076410099300498e-17;9.126368918017589e-17;1.7668821806135176e-16;2.1705751206041308e-16;1.4256120041497637e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9272478262015195;0.666102816945842;0.2355185062007034;0.20579497171716754;0.836409945290818;0.9043441609858311;1.0;0.815011257548769;0.9411728567258341;0.8736153729958149;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.017086599273959144;0.022989128951240778;0.028924470653322362;0.022477322106317508;0.01408845690578287;0.021009016794607892;0.028789777204346657;0.03549492941869965;0.05278089316555897;0.019454131559836628;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9829134007260408;0.9770108710487593;0.9710755293466776;0.9775226778936825;0.9859115430942171;0.9789909832053921;0.9712102227956534;0.9645050705813003;0.947219106834441;0.12638462700418507;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03749544172391517;0.008397877213709048;0.008614867774719726;0.001128208431517648;0.042026872077393196;0.03683688923932665;0.0;0.0025867531718057196;0.0021324044834653277;0.06960965705792625;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2018 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23806033904111193;0.012778049050151126;0.000985892611566046;0.0007127252549906953;0.02598618168178457;0.00403496289031509;0.0;0.0001884126703847215;0.00042444411757194833;0.2831710073178762;0.2831710073178762;-0.026280591287883376;0.8406946081661376;0.015185036051183714;0.1593053918338624;0.02628059128788346
"1.2. Floresta Plantada";0.001793980291801608;0.03680558075230005;0.0;0.0;0.0023188657499797144;0.0001525993519058532;0.0;0.0;0.0;0.04107102614598723;0.04107102614598723;0.01421994043561399;0.8961446597772935;0.03265707405650619;0.10385534022270648;0.01421994043561399
"2.2. Formação Campestre (Campo)";0.0;2.1637809478378827e-05;0.0013855974828460786;2.164352919395383e-05;0.010141823423143403;0.0003935910420329829;0.0;5.204171304932774e-05;6.54851248157616e-05;0.012081820124559887;0.012081820124559887;-0.006440473322961452;0.1146844985739724;0.013138420014087757;0.8853155014260277;0.006440473322961453
"2.5. Outra Formação não Florestal";8.459099258550487e-05;0.0;9.664593572662575e-05;0.0009585106592018266;0.0005907427826463324;0.0;0.0;0.0;0.0;0.0017304903701602895;0.0017304903701602895;0.0036586366655558854;0.5538954019796383;0.06355624783197387;0.44610459802036173;0.003658636665555886
"3.1. Pastagem";0.0033621544393805537;0.0007096348723166828;0.0016911126291217617;0.0011002915099200619;0.283886570922255;0.012566374849916758;0.0;0.0010822557618598502;6.112524586202638e-05;0.30445952023063266;0.30445952023063266;0.040067677804623766;0.9324279651600534;0.01623201984525681;0.06757203483994656;0.040067677804623836
"3.2. Agricultura";0.0005041718962341618;0.0007732049405934428;0.0;0.0;0.020107801574472593;0.17607821007245764;0.0;7.965584523300744e-05;0.00010684926970592265;0.19764989359869675;0.19764989359869675;-0.004394403537243383;0.8908591189528404;0.020513088113703785;0.10914088104715958;0.004394403537243324
"3.3 Mosaico de Agricultura ou Pastagem";0.012667655584359882;0.0042028591567615375;0.001166177891715007;0.002072184083333467;0.0;0.0;0.09518806882077493;0.003132252282715125;0.0004135516279020216;0.11884274944756198;0.11884274944756198;-0.023654680626787043;0.8009581506928664;0.022314544273686485;0.19904184930713364;0.02365468062678705
"4.1. Infraestrutura Urbana";0.0003016954980563924;0.0;3.6233132224190876e-05;0.00018904004034914852;0.0007253691692362055;2.9751854825082857e-05;0.0;0.021404497398169523;0.0;0.022686587092860543;0.022686587092860543;0.003252528578551012;0.9434868854692343;0.042765407124671605;0.056513114530765685;0.0032525285785510102
"5.1. Rio, Lago e Oceano";0.00011582828646270824;0.0;0.0002796871183987235;0.0003347319587270216;0.0007698427317386164;0.0;0.0;0.0;0.016806815576334955;0.018306905671662023;0.018306905671662023;-0.0004286347094693893;0.9180587849071011;0.051936077985987164;0.08194121509289887;0.00042863470946938667
"total";0.25689041602999274;0.05529096658160122;0.005641346801598434;0.005389127035716175;0.3445271980352565;0.19325549006145343;0.09518806882077493;0.025939115671411554;0.017878270962192636;1.0;1.0;0;0.8705741907254523;0.019479255464976586;0.12942580927454772;0.061198783484344696
"adj population";0.2568904160299957;0.05529096658160123;0.0056413468015984345;0.005389127035716175;0.3445271980352556;0.19325549006145387;0.0951880688207748;0.02593911567141158;0.01787827096219263;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.37891564672319e-17;1.176321095071166e-16;3.136745996634655e-16;3.136745996634655e-16;5.790863496942084e-17;7.136141925426918e-17;9.18266301957725e-17;1.782683929635325e-16;2.2081588265745946e-16;1.428951425341734e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9266999630430659;0.6656707782089595;0.2456146611042385;0.1778600973495975;0.8239888535395221;0.9111162121007093;1.0;0.8251822332463016;0.9400694067047369;0.8705741907254521;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.017106775500799587;0.023106399282791422;0.02931293807536651;0.01911279106537274;0.01395427969765601;0.021124266437998668;0.028681579466463863;0.03586428397438258;0.05302396734308828;0.019438925708187536;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9828932244992004;0.9768936007172085;0.9706870619246335;0.9808872089346272;0.9860457203023439;0.9788757335620013;0.9713184205335361;0.9641357160256174;0.9469760326569118;0.12942580927454794;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03766015397776162;0.00853089078737436;0.00851149863750471;0.0015439594219169258;0.04114589861675533;0.03435455997799158;0.0;0.0025641793893820403;0.002142910771715363;0.06822702579020096;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: Todos "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.24199084374115734;0.009120934547263771;0.000868690628041358;0.0008544990441419796;0.03250033791967268;0.0040458833485330255;0.0;0.0002624018649277187;0.0003457233316400998;0.28998931442537795;0.28998931442537795;-0.025476824538622322;0.8344819333107496;0.002552348999668519;0.1655180666892504;0.025476824538622878
"1.2. Floresta Plantada";0.0011946908483021184;0.0204033627125074;0.0;0.0;0.001141148470678969;9.625630629593217e-05;0.0;0.0;0.0;0.02283545833778442;0.02283545833778442;0.01065838254415112;0.8934947751299236;0.006334564358251836;0.10650522487007641;0.010658382544151149
"2.2. Formação Campestre (Campo)";1.454130544541922e-05;7.258500324703134e-05;0.0015981529363285826;2.156792118472808e-05;0.01357061340041111;0.00023130213634820312;0.0;1.9608759240954428e-05;1.3435133683594885e-05;0.015541806595889622;0.015541806595889622;-0.009507901499233515;0.1028292899199542;0.0018995999155172415;0.8971707100800458;0.009507901499233699
"2.5. Outra Formação não Florestal";5.838426262858806e-05;0.0;9.536412028268605e-05;0.0009527708116027485;0.00041824166361080484;5.665195264317982e-06;0.0;6.794022950835912e-06;7.199824376237719e-06;0.0015444199007162188;0.0015444199007162188;0.003971971714809789;0.6169117680760943;0.011967234234183471;0.38308823192390573;0.0039719717148097786
"3.1. Pastagem";0.005825728267291609;0.0005597062190132265;0.002048325016200557;0.0013112958701745915;0.3533952503382264;0.015234562019565563;0.0;0.0015320466935557762;6.836103517204535e-05;0.3799752754591998;0.3799752754591998;0.037993463726147564;0.9300480140744947;0.002463518788276759;0.06995198592550533;0.03799346372614826
"3.2. Agricultura";0.0003241942306801152;0.0003497943789953107;6.274617749492232e-05;0.0;0.016064989962917563;0.11330537829354709;0.0;0.00013178819285522938;1.7631365951812176e-05;0.13025652260244203;0.13025652260244203;0.0027224553544471057;0.8698633744382023;0.0042855544574716565;0.13013662556179773;0.002722455354447123
"3.3 Mosaico de Agricultura ou Pastagem";0.014847826828634992;0.0029874580209088277;0.0012329098981527298;0.0021818448762246415;0.0;0.0;0.10051172936188911;0.002946375286664536;0.0005358142311500608;0.1252439585036249;0.1252439585036249;-0.024732229141735788;0.8025275674992405;0.0037551546623112225;0.19747243250075952;0.024732229141735798
"4.1. Infraestrutura Urbana";0.00013402036722380068;0.0;2.1239151708201897e-05;0.00012142689794984839;0.0005440320876404107;5.993065733504422e-05;0.0;0.01665477637512964;0.0;0.017535425536986945;0.017535425536986945;0.004021198255969891;0.9497788542399608;0.007954701927873639;0.05022114576003922;0.004021198255969905
"5.1. Rio, Lago e Oceano";0.00012226003539109924;0.0;0.00010647716844688601;7.298619424745914e-05;0.0003341253421901299;0.0;0.0;2.832597632158991e-06;0.01643913729996604;0.017077818637873773;0.017077818637873773;0.00034948358406611973;0.962601702743739;0.009321316363828618;0.03739829725626098;0.0003494835840661195
"total";0.2645124898867551;0.03349384088193557;0.006033905096655925;0.005516391615525997;0.41796873918534805;0.13297897795688915;0.10051172936188911;0.02155662379295685;0.017427302221939892;1.0;1.0;0;0.8652514018703567;0.0031960971858654833;0.13474859812964335;0.05971695517959236
"adj population";0.2645124898866984;0.033493840881935834;0.006033905096655925;0.005516391615526009;0.41796873918551136;0.13297897795688285;0.10051172936189309;0.02155662379295629;0.017427302221940243;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";3.1787061744981045e-19;7.465866104287633e-19;1.533591432839379e-18;1.55251560759783e-18;2.815700720443653e-19;4.129258081477401e-19;4.510828747656427e-19;9.79650965303348e-19;1.124742278166096e-18;7.400536266742975e-18;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9148560200115885;0.609167601423454;0.2648621267202712;0.17271631131501883;0.845506415209534;0.852054813733633;1.0;0.772605976478149;0.9432978834366117;0.8652514018703742;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002852711476184527;0.004076309311335289;0.005157278674287962;0.0031659663593964988;0.0022035163081478098;0.004158524737265758;0.004812708615463402;0.00611838464361534;0.009059295682740526;0.0031871940793912583;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9971472885238155;0.9959236906886647;0.994842721325712;0.9968340336406035;0.9977964836918521;0.9958414752627343;0.9951872913845365;0.9938816153563846;0.9909407043172594;0.1347485981296258;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04504329229119547;0.00486419125055404;0.008871504320654684;0.0011832981782269407;0.05316005024194681;0.03390228861778988;0.0;0.001761298323714612;0.0012773626758154633;0.07503164294994895;NaN;NaN;NaN;NaN;NaN;NaN
