"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para BRASIL  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"3.3 Mosaico de Agricultura ou Pastagem";0.0014798553729555523;0.002797606550414308;0.00024113679479338175;0.0;0.001636377813115995;0.0002762648839181404;0.0;0.0;0.017340962561364224;0.0003151370345282602;0.0001371841487068001;0.0;0.02422452515979666;0.02422452515979666;-0.006883562598432443;0.7158432393194439;0.013631510990564769;0.28415676068055606;0.006883562598432435
"4.1. Infraestrutura Urbana";1.6432691962533948e-05;0.0;0.0;0.0;0.0;9.206633903200737e-06;9.201265641201005e-05;1.377095211877014e-05;0.0;0.0030183773155416775;0.0;0.0;0.0031498002499381924;0.0031498002499381924;0.0009604892418568868;0.9582757876792048;0.023605048969363863;0.04172421232079515;0.0009604892418568866
"5.1. Rio, Lago e Oceano";0.00010944460597869357;4.9066985656973365e-06;0.0;0.00024460414809939325;7.102259790636106e-05;0.00035524238385865257;6.782349268383373e-05;1.1721272380369954e-05;0.0;0.0;0.01249334314811718;0.0;0.013358108347590183;0.013358108347590183;0.000944498759371791;0.9352628997331792;0.02146507276776701;0.06473710026682078;0.0009444987593717914
"3.2.2. Lavoura Perene";0.0;2.4265380368063742e-05;0.0;0.0;0.0;0.0;6.118607786621677e-06;0.0;0.0;0.0;0.0;8.784588259274516e-05;0.00011822987074743058;0.00011822987074743058;0.0017958658812848379;0.7430092077188053;0.05868974923663538;0.2569907922811947;0.001795865881284838
"total";0.5241000652518644;0.12789428693789645;0.005553580594722772;0.004447658424256266;0.05637356447246041;0.005276954165926227;0.20833542705820762;0.03035050818251679;0.017340962561364224;0.004110289491795079;0.014302607106961974;0.0019140957520322687;1.0;1.0;0;0.8730126187732651;0.006163134715151821;0.12698738122673492;0.036750080619380905
"adj population";0.5241000652518581;0.12789428693789628;0.0055535805947227726;0.0044476584242562605;0.05637356447246062;0.005276954165926228;0.2083354270582094;0.030350508182516816;0.017340962561364193;0.004110289491795082;0.014302607106961997;0.0019140957520322683;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.774049492256176e-18;2.3582235890248483e-18;9.878725053531572e-18;1.0100315328602889e-17;3.389068396707519e-18;1.1331681731620367e-17;1.9989403635603524e-18;4.445721604017419e-18;5.490816543753321e-18;1.1909781843901932e-17;7.653574612665356e-18;1.4716209116561932e-17;8.504710767620368e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9657913569670966;0.754832746466015;0.6457388575597053;0.845304932802439;0.7165940078006501;0.020699952848125217;0.7881064842785056;0.834236384949611;1.0;0.7343466491999976;0.8735011075033929;0.04589419442547523;0.8730126187732654;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003440094349112375;0.00731982868623812;0.017809661869604962;0.03753511380327749;0.011246568328121553;0.0016585290909845868;0.006580141146654622;0.015035397151557356;0.019513331567183222;0.017310430201952446;0.01969451898430752;0.0029222621514770264;0.006171745576024274;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9965599056508876;0.9926801713137618;0.982190338130395;0.9624648861967225;0.9887534316718785;0.9983414709090154;0.9934198588533454;0.9849646028484427;0.9804866684328167;0.9826895697980476;0.9803054810156925;0.9970777378485229;0.12698738122673459;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.035857504091444614;0.06271098214250317;0.0009236476343717484;0.0013760616376242369;0.03195321194626349;0.00011003350526897807;0.03542799610329156;0.010062019909900778;0.0;0.00026284586879302997;0.0017295303989460047;6.076797630937084e-05;0.09023730060735849;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1998 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.5026209513692568;0.00929625577258151;0.0013174219353270637;2.2600016507187067e-05;0.00074456244058728;0.00569588011496294;0.010855771072795388;0.00031160350670265675;0.0;6.46456946303763e-05;0.0008057661209922796;0.0003875466350890744;0.5321230046794325;0.5321230046794325;-0.011141340458542315;0.9445578314586324;0.0033549819145830477;0.05544216854136763;0.011141340458542426
"1.1.2. Formação Savânica";0.011301996980077778;0.09573583295585973;0.0002169540729621015;0.0;0.007395742855632455;0.00022227479455625126;0.01956641719761947;0.00026820179146147094;0.0;4.3492811749518653e-05;0.00021631674844547626;0.0003311632713031164;0.13529839347966735;0.13529839347966735;-0.014097188655079002;0.7075903156991068;0.006879110731362068;0.2924096843008932;0.014097188655078877
"1.2. Floresta Plantada";0.00022664219984533604;4.18006459332152e-05;0.003566641777367093;0.0;0.0;0.0;0.0002465799455995427;0.0;0.0;0.0;0.0;1.5568586632746077e-05;0.004097233155377933;0.004097233155377933;0.0015196677072055191;0.8705000770301788;0.025107899252744686;0.12949992296982116;0.0015196677072055196
"2.1. Área Úmida Natural não Florestal";8.88823556018599e-05;3.6856268510411856e-05;0.0;0.0028418672468408807;0.00021406149281795182;0.0001793278890884633;0.00015630366040279346;6.99413229030881e-06;0.0;0.0;8.21423612061983e-06;0.0;0.00353250728167329;0.00353250728167329;0.00021946779732727472;0.8044901312969792;0.03721366138221313;0.19550986870302078;0.00021946779732727418
"2.2. Formação Campestre (Campo)";0.0011367484176289218;0.008925091418189484;6.627299870248138e-05;0.0005803999112274071;0.04538546629324352;2.5010111643409842e-06;0.007445201102993193;0.000776344412536392;0.0;6.063278479083769e-05;0.00036823618602549777;1.7990276246622212e-05;0.06476488481274868;0.06476488481274868;-0.004006415529253545;0.7007727478318561;0.01030104611312268;0.29922725216814394;0.004006415529253543
"2.5. Outra Formação não Florestal";1.1821862925343365e-05;0.0;0.0;0.0;1.1167890507801064e-05;0.00010918608429169599;3.490686147707544e-05;0.0;0.0;0.0;0.0;0.0;0.00016708269920191586;0.00016708269920191586;0.007666383746344865;0.6534852789261381;0.06361943353792332;0.34651472107386194;0.007666383746344865
"3.1. Pastagem";0.003910479970844692;0.00443412592723555;0.0001319428530082018;1.0039851421757787e-05;0.00302672554324194;0.0010434134517861681;0.16700193902034013;0.003902886021503459;0.0;0.0005271470710534291;0.00012952906501341512;0.000907278645026727;0.1850255074204755;0.1850255074204755;0.025860469903040598;0.9025887368103465;0.007660261017970121;0.09741126318965354;0.025860469903040584
"3.2.1. Lavoura Temporária";5.674764665175609e-05;3.0778397660500715e-05;5.68784869792447e-05;8.090815234700866e-05;0.0023345067998651547;4.977813408314936e-06;0.005387577949470672;0.026285537812962154;0.0;5.158666353645565e-05;1.3128810265096778e-05;0.00016902694858393353;0.03447165548173029;0.03447165548173029;-0.0028843756185860806;0.76252612314756;0.013401344934864941;0.23747387685244004;0.0028843756185860728
"3.3 Mosaico de Agricultura ou Pastagem";0.0014976846953702516;0.002671303809688581;0.0002607887382372666;0.0;0.0015798608784229025;0.0002667051388075955;0.0;0.0;0.017121116477905356;0.00031301506950394403;0.00010753373906464268;0.0;0.02381800854700054;0.02381800854700054;-0.006696892069095186;0.7188307302904822;0.013737504491872898;0.28116926970951783;0.006696892069095184
"4.1. Infraestrutura Urbana";1.6425678849555554e-05;0.0;0.0;0.0;0.0;9.2027047135183e-06;0.00011842610137328374;5.0020223286819685e-06;0.0;0.00311173037875498;0.0;0.0;0.00326078688602002;0.00326078688602002;0.0009114635879995218;0.9542881787509357;0.023368352251930447;0.045711821249064255;0.0009114635879995214
"5.1. Rio, Lago e Oceano";0.00011328304383787584;4.904604494228668e-06;0.0;0.00021615990065632318;6.637508917614282e-05;0.00029999744276749317;6.673841494566193e-05;3.071016335909125e-05;0.0;0.0;0.01252458748461055;0.0;0.013322756143847366;0.013322756143847366;0.0008505562466902109;0.9400898244613282;0.021710083155642063;0.05991017553867184;0.0008505562466902122
"3.2.2. Lavoura Perene";0.0;2.425502443524562e-05;0.0;0.0;0.0;0.0;6.1159964988438805e-06;0.0;0.0;0.0;0.0;8.780839189428174e-05;0.00011817941282837124;0.00011817941282837124;0.00179820334194813;0.7430092077188053;0.05866652754127156;0.2569907922811947;0.00179820334194813
"total";0.5209816642208901;0.12120120482458847;0.005616900862583453;0.003751975079000564;0.06075846928349514;0.00783346644554678;0.21088597732351608;0.03158727986314422;0.017121116477905356;0.004172250474019541;0.014173312390537578;0.0019163827547765012;1.0;1.0;0;0.8763926652933272;0.006206982669195514;0.12360733470667284;0.03882621233055611
"adj population";0.5209816642208838;0.12120120482458879;0.005616900862583452;0.0037519750790005616;0.0607584692834952;0.00783346644554678;0.21088597732351827;0.031587279863144184;0.01712111647790532;0.004172250474019545;0.014173312390537608;0.0019163827547765012;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.774953105213187e-18;2.393616391113207e-18;9.838154907833436e-18;1.0977810841554099e-17;3.3154411628031108e-18;9.28976461884831e-18;1.9926509128213885e-18;4.37070321398977e-18;5.484221639905099e-18;1.1824371771823327e-17;7.681005665688615e-18;1.4773474951343196e-17;8.371616918293676e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9647574682324157;0.7898917596934448;0.6349839287935453;0.7574323355041804;0.7469817266376123;0.013938412202399462;0.7919063236914334;0.8321557895091782;1.0;0.7458158128644522;0.8836739880913265;0.045819861233578264;0.8763926652933275;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003472667427333544;0.007764418993975093;0.017461259122632026;0.03578986434836328;0.011147163432008902;0.0011151028379929602;0.006567781850960761;0.014807902207055293;0.019576684814487544;0.017468018343347345;0.020057179351919474;0.0029171596464123884;0.006219350698128989;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9965273325726665;0.9922355810060249;0.9825387408773679;0.9642101356516367;0.9888528365679911;0.998884897162007;0.9934322181490393;0.9851920977929447;0.9804233151855124;0.9825319816566527;0.9799428206480805;0.9970828403535876;0.12360733470667251;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03672142570326664;0.050930743737457485;0.00106118275602168;0.0013812800696648185;0.03074600598050324;0.00011579322982043975;0.03604713680027072;0.01060348410036413;0.0;0.0002981130145300794;0.0015963373184736326;6.0742041868179004e-05;0.08478112237612054;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1999 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.5008536026209411;0.010277122225531492;0.0012929761718591286;2.2597174589486464e-05;0.0010705974477932462;0.0036817815935349762;0.010371035818567272;0.00023561050964363543;0.0;5.853578120938313e-05;0.0006810884850464616;0.0004283598781125323;0.5289733077068286;0.5289733077068286;-0.0101836899452779;0.9468409753834445;0.0033801249879258925;0.05315902461655553;0.010183689945277963
"1.1.2. Formação Savânica";0.011077484661164103;0.09547537930553639;0.00021971052030492316;0.0;0.0073721045044710595;3.23365078487223e-05;0.019190396657730296;0.0002519286126163845;0.0;4.958912691781587e-05;0.00022763470092639548;0.00034646504875531317;0.13424302964627144;0.13424302964627144;-0.008257654191012799;0.7112129363968679;0.0069247169058288364;0.2887870636031321;0.008257654191012737
"1.2. Floresta Plantada";0.00021497519357641185;4.17953895655689e-05;0.003643473822004025;0.0;0.0;0.0;0.0002816621140280322;0.0;0.0;0.0;0.0;1.556662890665721e-05;0.0041974731480806955;0.0041974731480806955;0.0014986203405232706;0.8680159928289267;0.02493958490035419;0.13198400717107328;0.001498620340523272
"2.1. Área Úmida Natural não Florestal";5.543197008552331e-05;8.009101970439434e-05;0.0;0.0027869559988121548;0.0002139874993520202;0.00013243115047573646;0.00012812177019566137;6.993252788811551e-06;0.0;0.0;9.415505444830698e-06;0.0;0.0034134281668591324;0.0034134281668591324;0.0001977374542400976;0.8164683311254715;0.03627609479471233;0.18353166887452854;0.00019773745424009814
"2.2. Formação Campestre (Campo)";0.00122338178833347;0.012536382077336441;0.00010235941471616638;0.0004927012997148941;0.040820379228921434;2.5006966659911676e-06;0.0073611332429276526;0.0007065923130042197;0.0;5.461225284280286e-05;0.0003125100733247452;1.0000143236723083e-05;0.06362255253102454;0.06362255253102454;-0.0068799409008331;0.6416023501888911;0.00978075858278405;0.3583976498111089;0.006879940900833124
"2.5. Outra Formação não Florestal";1.4660484288570795e-05;0.0;0.0;0.0;1.1166486162556343e-05;9.28556791495674e-05;4.3511704948540986e-05;0.0;0.0;0.0;0.0;0.0;0.0001621943545492355;0.0001621943545492355;0.004884642337091544;0.5724963696031741;0.050158541121480694;0.42750363039682593;0.004884642337091544
"3.1. Pastagem";0.003817459565308097;0.00477810489654829;0.00014016926871827692;1.0038588925712362e-05;0.003225170556041673;0.00045862402042697763;0.17181596631064056;0.004015740120459319;0.0;0.0005174715552538814;0.00011870810072911348;0.0009221274310833768;0.1898195804141353;0.1898195804141353;0.024580825115269756;0.9051540728084245;0.007600906864497884;0.09484592719157547;0.02458082511526974
"3.2.1. Lavoura Temporária";5.300328558959609e-05;2.3001680435429212e-05;2.7207533878784957e-05;8.08979782699143e-05;0.002484553697806532;4.977187455850216e-06;0.004931700518874893;0.027505740951725883;0.0;3.9207642540003394e-05;2.109507324271291e-05;0.00020601308534650293;0.03537739863516611;0.03537739863516611;-0.0026347253237848376;0.777494728636842;0.01350810601472887;0.222505271363158;0.0026347253237848506
"3.3 Mosaico de Agricultura ou Pastagem";0.00131178603449304;0.0027594421963682073;0.00027019675712266133;0.0;0.0014931585973036359;0.0002400786449342172;0.0;0.0;0.016284086234462345;0.00034216115821168985;0.00010969578103671891;0.0;0.022810605403932517;0.022810605403932517;-0.006526519169470174;0.7138822467050782;0.013614327178600984;0.28611775329492184;0.006526519169470172
"4.1. Infraestrutura Urbana";1.6423613345424083e-05;0.0;0.0;0.0;4.18638162655852e-06;9.201547487398113e-06;0.00011841120947116505;5.001393331982335e-06;0.0;0.0031886927431616792;0.0;0.0;0.0033419168884242074;0.0033419168884242074;0.0009136786188863984;0.9541508211071111;0.023131773939274312;0.045849178892888864;0.0009136786188863985
"5.1. Rio, Lago e Oceano";0.00015140854442539472;4.9039877476735425e-06;0.0;0.00021797458078706878;4.7307230712704346e-05;0.0003920496636613426;7.072963118612167e-05;1.506615781102849e-05;0.0;0.0;0.012914510615558995;0.0;0.01381395041189033;0.01381395041189033;0.000580707923419644;0.9348890238119618;0.021259826692419822;0.06511097618803818;0.0005807079234196443
"3.2.2. Lavoura Perene";0.0;9.152676484831632e-06;0.0;0.0;0.0;0.0;8.773655083483018e-05;0.0;0.0;5.325247173349842e-06;0.0;0.00012234821834982362;0.00022456269284283528;0.00022456269284283528;0.0018263177409480937;0.5448287816687855;0.03559328372747399;0.45517121833121454;0.0018263177409480933
"total";0.5187896177615506;0.1259853754552587;0.005696093488603967;0.0036111656210992306;0.05674261163019142;0.005046836691640779;0.21440040552940504;0.03274267331138126;0.016284086234462345;0.004255595507310606;0.014394658335309974;0.0020508804337909287;1.0;1.0;0;0.8755039917292637;0.006186725442343557;0.12449600827073626;0.034482529530378815
"adj population";0.5187896177615429;0.125985375455259;0.0056960934886039665;0.0036111656210992263;0.056742611630191606;0.005046836691640778;0.21440040552940762;0.03274267331138115;0.01628408623446235;0.0042555955073106085;0.014394658335310012;0.0020508804337909287;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.775788011516497e-18;2.3707779594184225e-18;9.717756079933535e-18;1.1199455265439577e-17;3.3660698958129614e-18;1.1725695534757435e-17;1.982927642470335e-18;4.311969134301581e-18;5.6315535358015675e-18;1.1710054426363453e-17;7.618775517634272e-18;1.4318960243662528e-17;8.572978324711216e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9654271895069924;0.7578290651635419;0.6396443157566558;0.7717607806544774;0.7193954958393548;0.018398788156424192;0.8013789241041173;0.8400578868483819;1.0;0.749294132321525;0.8971738206442743;0.059656436491361084;0.8755039917292642;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003489378959354834;0.0073745218781284755;0.017345114187467005;0.03505442162647583;0.01123564115716295;0.0013525620839161612;0.00658624158956841;0.014783727033664299;0.01949848450924155;0.01739841364770748;0.02013190119535697;0.003212643840595769;0.006193175795135357;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9965106210406451;0.9926254781218715;0.982654885812533;0.9649455783735241;0.9887643588428371;0.9986474379160838;0.9934137584104316;0.9852162729663357;0.9805015154907585;0.9826015863522926;0.979868098804643;0.9967873561594043;0.12449600827073581;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03587203028121899;0.06101999229944463;0.0011079986521533407;0.0012529443360939554;0.03184446480253997;0.00013867735079933622;0.03600722820698948;0.010473864719310756;0.0;0.00030644829052505623;0.0017988795926626687;0.00020442894898602332;0.09001347874036211;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.4984196361215802;0.009073826283150415;0.0012541698182763398;2.2572154021420933e-05;0.0008079285989927539;0.005240402515680319;0.01009670876774375;0.0002738021536291272;0.0;4.652851374721888e-05;0.0005712075700547851;0.00040233187371367543;0.5262091143705899;0.5262091143705899;-0.010292658216096071;0.9471892875093015;0.0033993625912844463;0.052810712490698464;0.010292658216096151
"1.1.2. Formação Savânica";0.0110278152047241;0.09432974862097297;0.00021070005394910384;0.0;0.007318398581237546;0.00023167126050749605;0.019165784753417237;0.00023902970261512152;0.0;5.3136739516530783e-05;0.0002362411652367622;0.0003328550396207809;0.13314538112179766;0.13314538112179766;-0.013655529610283913;0.7084718059778794;0.006943885907165091;0.2915281940221206;0.01365552961028385
