"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Mata Atlântica  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.2283951208213345;0.0031767037372381762;0.014121672243294695;0.0003850874167828333;0.0004619687491832925;0.017166808473734377;0.0007507584793477368;0.0;5.163703678842436e-05;0.00042114364092740264;0.0027618113920098606;0.26769271199064126;0.26769271199064126;-0.022268164222915054;0.8531988753930652;0.015691997175716555;0.14680112460693484;0.02226816422291497
"1.1.2. Formação Savânica";0.0035372431245606884;0.0048443681087227165;0.0005931258007476813;0.000471499710596354;0.00010678088008216371;0.009090945044954283;0.00021913831265086523;0.0;0.00032043610108871054;0.0;0.0005931989876317333;0.019776736071035195;0.019776736071035195;-0.007940279342271962;0.24495286235921024;0.019752098257735842;0.7550471376407898;0.007940279342271966
"1.2. Floresta Plantada";0.001026709982362123;0.0;0.0324541597301203;0.0;0.0;0.0016468068256323659;5.046022860617474e-05;0.0;0.0;0.0;0.00013402272450771614;0.035312159491228685;0.035312159491228685;0.017884053243854385;0.9190647130539188;0.034851986090534165;0.08093528694608121;0.01788405324385437
"2.2. Formação Campestre (Campo)";0.0;0.0;0.0;0.0013748230794757702;2.1475229152434045e-05;0.011350841659464272;0.00030421719957307705;0.0;0.0;0.0;4.293910782671277e-05;0.013094296275492266;0.013094296275492266;-0.007514248415660706;0.10499404095880564;0.011773342311700453;0.8950059590411944;0.007514248415660712
"2.5. Outra Formação não Florestal";8.393321318932777e-05;0.0;0.0;9.589441711569362e-05;0.0009754585985934512;0.0003471556563454057;0.0;0.0;0.0;0.0;0.0;0.0015024418852438784;0.0015024418852438784;0.0037144012444421705;0.649248805011259;0.07425073882450499;0.35075119498874097;0.0037144012444421696
"3.1. Pastagem";0.0024244595225872633;0.001371894858581418;0.0004126193562229842;0.0017400112612355914;0.0012636689724825185;0.3121471121778672;0.00806395036268719;0.0;0.0012740022282330655;0.0;0.006799479042952929;0.33549719778285014;0.33549719778285014;0.029224075955879995;0.9304015480329096;0.015314117250405887;0.06959845196709036;0.029224075955880058
"3.2.1. Lavoura Temporária";0.00033977960318927;8.309949416564247e-05;0.0005895352587106316;8.831404611190876e-05;0.0;0.009582358060390112;0.15334132483399224;0.0;7.90201160885525e-05;0.0;0.0002540236851610609;0.1643574550978094;0.1643574550978094;-0.001339701034770895;0.9329745629289439;0.023708326749578797;0.06702543707105613;0.0013397010347708793
"3.3 Mosaico de Agricultura ou Pastagem";0.00925455296172003;0.0023603905300552766;0.00497336827453573;0.0012740969593254656;0.002153933238933476;0.0;0.0;0.09671529359999653;0.003120644342231928;0.0005720641435143942;0.0;0.12042434405031283;0.12042434405031283;-0.023709050450316297;0.8031207839470496;0.022517816776843055;0.19687921605295045;0.023709050450316294
"4.1. Infraestrutura Urbana";0.00024782093285382543;0.0;0.0;3.595138345747742e-05;0.0001521055382001191;0.0007167016420900973;3.951005804427625e-05;0.0;0.01964830489486054;0.0;0.0;0.020840394449506337;0.020840394449506337;0.003653650269784885;0.9427990886864412;0.04396546154767963;0.057200911313558755;0.0036536502697848867
"5.1. Rio, Lago e Oceano";0.00011492760592922645;0.0;0.0;0.0001143695857304603;8.145192305859325e-05;0.0005123507588930429;0.0;0.0;0.0;0.01790443917004715;0.0;0.018727539043658474;0.018727539043658474;0.00017010791083047416;0.9560486900231537;0.05248710871170337;0.043951309976846265;0.00017010791083047275
"3.2.2. Lavoura Perene";0.0;0.0;5.1732071451036404e-05;0.0;0.0;0.0021601934393590126;0.0002483945881369658;0.0;0.0;0.0;0.00031440376327401614;0.002774723862221031;0.002774723862221031;0.008125154841142998;0.11330992880219484;0.014552947551048922;0.8866900711978052;0.008125154841143
"total";0.2454245477677263;0.011836456728763229;0.05319621273508306;0.005580047859831554;0.005216843129686048;0.3647212737387302;0.16301775406303853;0.09671529359999653;0.024494044719291223;0.018897646954488947;0.01089987870336403;1.0;1.0;0;0.8681148087782845;0.019773454595771595;0.1318851912217155;0.06277144346593488
"adj population";0.24542454776772887;0.011836456728763227;0.0531962127350831;0.005580047859831556;0.005216843129686049;0.36472127373872826;0.16301775406303856;0.09671529359999619;0.024494044719291237;0.018897646954488943;0.010899878703364028;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.416983201408472e-17;2.308312789236425e-16;1.1833523995311865e-16;3.1552178782274254e-16;3.1185947722055593e-16;5.648826968304186e-17;7.548601913553395e-17;9.011342234610586e-17;1.8044439311155222e-16;2.1301957709159637e-16;2.3919260641533255e-16;1.8954619037173073e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9306123731253301;0.40927519271461;0.6100840278187076;0.2463819511966108;0.18698254372317205;0.8558511242792902;0.9406418688279535;1.0;0.8021666131517171;0.9474427802131276;0.028844702939398927;0.8681148087782845;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.017338331987176013;0.03366203028079045;0.021701812834760616;0.02890860975242019;0.020044613562785273;0.013869518250958415;0.023926096370171075;0.028899531927379946;0.035709240570958034;0.05166706976839031;0.003175704721628885;0.019713604881655744;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.982661668012824;0.9663379697192096;0.9782981871652394;0.9710913902475798;0.9799553864372147;0.9861304817490416;0.9760739036298289;0.9711004680726201;0.964290759429042;0.9483329302316097;0.9968242952783711;0.1318851912217155;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03405885389278357;0.013984177240081025;0.005715999522216769;0.008410449560711568;0.0010539665733008544;0.046700171209965835;0.019352858458092592;0.0;0.00238417910929159;0.0016461997472226458;0.00492064019789403;0.06911374775578023;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2013 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.22876478653052795;0.003361465755030021;0.014055099441682492;0.00030549923160418384;0.0005634837965382941;0.016223527538910616;0.0012740443203753814;0.0;0.0;0.0003816952365986357;0.0026588335840723076;0.2675884354353399;0.2675884354353399;-0.021806765473779598;0.8549128296906804;0.015743458332582793;0.1450871703093196;0.021806765473779605
"1.1.2. Formação Savânica";0.0036978934593758493;0.0047126426376536135;0.0005989501798229302;0.00047158596908043266;0.00010680041510336834;0.00958713294949032;0.0001460796101759179;0.0;0.00018698177493282122;0.0;0.0002958108237970851;0.01980387781943234;0.01980387781943234;-0.007953688279758878;0.23796564898160402;0.01866724316584158;0.762034351018396;0.007953688279758876
"1.2. Floresta Plantada";0.00106284707252188;0.0;0.034550880293932495;0.0;0.0;0.0014758200309538956;0.00011220123744244679;0.0;0.0;0.0;0.00013404724328638836;0.03733579587813711;0.03733579587813711;0.017377748354937904;0.925408966952399;0.03418558298165598;0.07459103304760095;0.01737774835493789
"2.2. Formação Campestre (Campo)";0.0;0.0;0.0;0.0013234281128723987;2.1479157936843242e-05;0.010883377234539821;0.00046779547527870893;0.0;0.0;6.498779962486725e-05;4.294696331901867e-05;0.012804014743571658;0.012804014743571658;-0.007221624029178776;0.10336040213768385;0.011959772384200944;0.8966395978623162;0.007221624029178783
"2.5. Outra Formação não Florestal";8.39485683455895e-05;0.0;0.0;9.59119605136345e-05;0.00104276523372161;0.00034721916671451666;0.0;0.0;0.0;0.0;0.0;0.0015698449292953507;0.0015698449292953507;0.003568068008619086;0.6642472859976505;0.07993074787168734;0.3357527140023495;0.003568068008619086
"3.1. Pastagem";0.001942240881746649;0.0015327250512096806;0.0004727955217239483;0.001713957870048796;0.0012675689318041906;0.3052265550498566;0.006720207458095239;0.0;0.0013653830447450735;4.29255240593649e-05;0.007163877838732038;0.3274482371720216;0.3274482371720216;0.02951321341321073;0.9321368094264892;0.01556963186509232;0.06786319057351076;0.02951321341321067
"3.2.1. Lavoura Temporária";0.00028178570200827866;8.311469679723129e-05;0.0005253333675202113;8.833020271936635e-05;0.0;0.00919678763086059;0.15817171770349187;0.0;7.903457241858267e-05;0.0;9.59119605136345e-05;0.16852201583632978;0.16852201583632978;-0.0012413204447152323;0.9385819230711661;0.023527449018986624;0.06141807692883394;0.0012413204447152548
"3.3 Mosaico de Agricultura ou Pastagem";0.009585352845243046;0.002160241398982916;0.004458743892821424;0.0013953065657423165;0.001902215213396765;0.0;0.0;0.09806512921019661;0.0032136321070573045;0.0005071810001272858;0.0;0.12128780223356767;0.12128780223356767;-0.023222673023371058;0.808532493822829;0.022629562540942186;0.191467506177171;0.023222673023371054
"4.1. Infraestrutura Urbana";0.00024786627043836795;0.0;0.0;3.5957960581000255e-05;0.00015213336513797345;0.0006395257463040592;3.9517286209291335e-05;0.0;0.02006396987582243;0.0;2.576900424054159e-05;0.021204739508733663;0.021204739508733663;0.0037042618662425485;0.9462021387981975;0.04375884008891354;0.05379786120180252;0.003704261866242547
"5.1. Rio, Lago e Oceano";0.00011494863135266458;0.0;0.0;0.00015241284123074627;8.146682427539239e-05;0.0004389384823667066;0.0;0.0;0.0;0.017827033170065298;0.0;0.018614799949290807;0.018614799949290807;0.00020902278118464367;0.9576806207226781;0.05283400902948052;0.04231937927732188;0.00020902278118464443
"3.2.2. Lavoura Perene";0.0;0.0;5.1741535571504204e-05;0.0;0.0;0.0029425667552352114;0.0003491323005456719;0.0;0.0;0.0;0.00047699590292657007;0.0038204364942789576;0.0038204364942789576;0.0070737568266086275;0.12485377093451597;0.015169449816395968;0.875146229065484;0.007073756826608626
"total";0.24578166996156028;0.011850189539673463;0.054713544233075;0.005582390714392875;0.005137912937914437;0.35696145058523227;0.16728069539161453;0.09806512921019661;0.02490900137497621;0.01882382273047545;0.010894193320887584;1.0;1.0;0;0.8702259037210678;0.019914583899270807;0.12977409627893222;0.06144607125080352
"adj population";0.2457816699615629;0.011850189539673458;0.05471354423307501;0.005582390714392875;0.005137912937914438;0.3569614505852313;0.16728069539161453;0.09806512921019629;0.02490900137497623;0.01882382273047545;0.010894193320887584;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.416157476885339e-17;2.3073783396093887e-16;1.172425668997157e-16;3.135464188521075e-16;3.153930061556899e-16;5.67342921866944e-17;7.470719459749698e-17;8.966381563128973e-17;1.790385784426981e-16;2.1237318598823951e-16;2.351836741101325e-16;1.8887821415938567e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9307642289447641;0.39768500089184816;0.631486787745804;0.23707192501955346;0.20295502207261717;0.8550686763218904;0.9455467490328279;1.0;0.8054907370144057;0.9470463797559903;0.043784416971196886;0.8702259037210676;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01734523006258432;0.03182982846546312;0.02202856100957304;0.02857437412455933;0.022733516518815555;0.01401561108268633;0.0237313080205576;0.02883780946813372;0.03554686527497373;0.051813663487250194;0.00455348307020342;0.019833086647735886;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9826547699374156;0.9681701715345369;0.9779714389904269;0.9714256258754407;0.9772664834811844;0.9859843889173137;0.9762686919794424;0.9711621905318663;0.9644531347250263;0.9481863365127499;0.9954465169297966;0.12977409627893244;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03403376686206466;0.014275093804039699;0.005569831168409228;0.008517925203040953;0.0010541593911474814;0.04444336424433004;0.01821795537624532;0.0;0.0022815392658224673;0.0015755335584510186;0.006686881182704775;0.06832802502812782;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2014 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.22797138988443508;0.0033196449428871213;0.0140558753399992;0.0003837080484602267;0.00056303544527425;0.015570335161916558;0.0010840501900824843;0.0;0.00010778804894437559;0.0004886438242090579;0.0027990126124077886;0.26634348349861614;0.26634348349861614;-0.02025608722039922;0.85593004525534;0.015798792321731366;0.14406995474466;0.020256087220399205
"1.1.2. Formação Savânica";0.004063912821127074;0.004647555127070386;0.0005562249572430301;0.00039275884317249265;0.00010671543643777722;0.009311045849123267;0.00020985380830934144;0.0;7.747439780243196e-05;0.0;0.00029557545384042945;0.019661116694126228;0.019661116694126228;-0.007829215527494228;0.2363830701670593;0.01840818560655604;0.7636169298329407;0.007829215527494222
"1.2. Floresta Plantada";0.00119583039248574;0.0;0.03575825446657944;0.0;0.0;0.0013033314910207564;0.0001542971383798305;0.0;0.0;0.0;0.00013394058493820105;0.03854565407340397;0.03854565407340397;0.01717357612687873;0.9276857618885807;0.03397476516751944;0.07231423811141935;0.017173576126878712
"2.2. Formação Campestre (Campo)";0.0;0.0;0.0;0.001322375091168983;2.14620674585176e-05;0.010525602816598634;0.00030538851199714;0.0;5.160538958838111e-05;0.0;4.291279139533739e-05;0.012269346668206992;0.012269346668206992;-0.006688688812538572;0.10777876988312626;0.012639433012348747;0.8922212301168737;0.006688688812538571
"2.5. Outra Formação não Florestal";8.388177237565447e-05;0.0;0.0;9.583564554415815e-05;0.0011148975711737146;0.0003824133070491651;0.0;0.0;0.0;0.0;0.0;0.001677028296142692;0.001677028296142692;0.003689231085022666;0.6648054619818128;0.07980644024316787;0.3351945380181872;0.0036892310850226667
"3.1. Pastagem";0.0019093327926145605;0.0016545136384128836;0.0005573892017726124;0.001830271956172103;0.0011869902692023013;0.301462260720963;0.006509470188612718;0.0;0.001393088827617577;0.00011405858274494393;0.007210381560832155;0.3238277577389448;0.3238277577389448;0.028692741732769214;0.9309339718925148;0.015632558359069664;0.06906602810748519;0.02869274173276931
"3.2.1. Lavoura Temporária";0.00028156149152261585;8.304856431995578e-05;0.0005847744855047682;8.825992038243704e-05;0.0;0.00903563797596441;0.1655624317074861;0.0;7.897168640364355e-05;3.6168711759923274e-05;0.0001678675269613598;0.1759187220703052;0.1759187220703052;-0.001743559063501758;0.9411302546940953;0.022972601649323052;0.05886974530590472;0.0017435590635017373
"3.3 Mosaico de Agricultura ou Pastagem";0.010167463904587662;0.002127138893941658;0.004087936615628143;0.0012765185084975701;0.0020176978171819516;0.0;0.0;0.09403811712743115;0.003214534920919669;0.00042157463807405683;0.0;0.11735098242626187;0.11735098242626187;-0.023312865298830716;0.8013406891290445;0.022800027995679827;0.19865931087095545;0.023312865298830712
"4.1. Infraestrutura Urbana";0.00029916604973213737;0.0;0.0;3.592934964812519e-05;0.0001520123160732409;0.0007743383789329588;0.0;0.0;0.02046589125641795;0.0;0.0;0.021727337350804413;0.021727337350804413;0.0036620171768896163;0.9419419842376703;0.042863942334020744;0.05805801576232972;0.003662017176889614
"5.1. Rio, Lago e Oceano";0.00011485716933639414;0.0;0.0;0.00015500049262232572;0.00020344845836360546;0.0007821448550332083;0.0;0.0;0.0;0.01697586621419851;0.0;0.018231317189554043;0.018231317189554043;-0.00019500521856755148;0.9311376702899522;0.052471808003673445;0.0688623297100478;0.00019500521856755104
"3.2.2. Lavoura Perene";0.0;0.0;0.00011877513355549707;0.0;0.0;0.0033733889151121455;0.0003496714619358348;0.0;0.0;0.0;0.0006054184830282897;0.004447253993631767;0.004447253993631767;0.006807855019771796;0.1361331023357823;0.01612580451539396;0.8638668976642176;0.006807855019771793
"total";0.24608739627821694;0.011831901166632006;0.05571923020028268;0.005580657855668421;0.005366259381165359;0.3525204994717141;0.17417516300680347;0.09403811712743115;0.025389354527694027;0.018036311970986492;0.01125510901340356;1.0;1.0;0;0.8699244576499529;0.01990716344616318;0.13007554235004715;0.060025421141332046
"adj population";0.2460873962782195;0.011831901166632;0.055719230200282695;0.0055806578556684226;0.00536625938116536;0.3525204994717132;0.17417516300680383;0.09403811712743085;0.025389354527694048;0.01803631197098649;0.01125510901340356;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.394232928735558e-17;2.3012910397053397e-16;1.1575444170323283e-16;3.1271828655686393e-16;3.091308637272995e-16;5.672823266996269e-17;7.349993090434678e-17;9.128744244178954e-17;1.7758925773783587e-16;2.152363626548721e-16;2.330562337347363e-16;1.879072485388829e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9263838511530252;0.3927986772047494;0.641757869555025;0.23695684726950458;0.20776065634971208;0.855162355587074;0.9505513234456916;1.0;0.8060815895927683;0.9412049559525344;0.053790548124172305;0.8699244576499526;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.017281721698276867;0.031286762448194026;0.02221243976875016;0.028942012355898227;0.02301542758061963;0.01408865863011058;0.023272577257636404;0.029399853188935433;0.03508746204730399;0.0529346246244118;0.005507208732644656;0.019838008448763524;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9827182783017231;0.9687132375518059;0.9777875602312498;0.9710579876441018;0.9769845724193804;0.9859113413698894;0.9767274227423636;0.9706001468110645;0.964912537952696;0.9470653753755882;0.9944927912673553;0.13007554235004737;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03623201278756372;0.01436869207912324;0.005574799213649062;0.008516565528998876;0.001124261449937955;0.04473099403596359;0.017225462598634722;0.0;0.0025228921887729266;0.0021208915135759662;0.007683671021206955;0.07005012120871353;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2015 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.22791496085101812;0.0032472200015330258;0.01398282043219189;0.0003054029704677116;0.0005748434821298888;0.015896782033489404;0.0012300049358836705;0.0;0.00017280721359780657;0.00042108796268961536;0.002695204794995238;0.26644113467799635;0.26644113467799635;-0.020482937222721858;0.8554045572822749;0.01577860848124641;0.14459544271772506;0.020482937222721848
"1.1.2. Formação Savânica";0.004158894608238746;0.0045062265732786965;0.0004835516837783735;0.0005231118151295881;0.00010676676287688131;0.009058037217389172;0.0002419153204695798;0.0;0.00018692285799852939;0.0;0.0002957176154249069;0.01956114445458447;0.01956114445458447;-0.007849982895048227;0.23036620294589086;0.018147336626877446;0.7696337970541092;0.007849982895048221
"1.2. Floresta Plantada";0.001196405545601986;0.0;0.036079406481771076;0.0;0.0;0.0013388782343643506;0.00015437134997415408;0.0;0.0;0.0;0.00013400500573341003;0.03890306661744498;0.03890306661744498;0.017052578335179935;0.9274180577217604;0.03379091112402617;0.07258194227823955;0.01705257833517993
"2.2. Formação Campestre (Campo)";0.0;0.0;0.0;0.0013230111079145942;2.1472389971691218e-05;0.010350507781290654;0.00023937166725131791;0.0;9.34140627654451e-05;0.0;8.586686193168497e-05;0.012113643871125386;0.012113643871125386;-0.006496203741867962;0.10921660913840979;0.01281707095723412;0.8907833908615902;0.006496203741867964
"2.5. Outra Formação não Florestal";8.39221166109919e-05;0.0;0.0;9.588173917961725e-05;0.0010424366641015009;0.00038259723464176124;0.0;0.0;0.0;0.0;0.0;0.0016048377545338714;0.0016048377545338714;0.003774912932788906;0.6495589109593691;0.07692592835945897;0.35044108904063087;0.003774912932788905
"3.1. Pastagem";0.001760641600531443;0.0014632817729824728;0.0005507366487470302;0.001859471172070489;0.0010297128718945027;0.29638831611893707;0.006704138328186934;0.0;0.0011833934233036118;0.00012560924003157938;0.006849230334266533;0.31791453151095167;0.31791453151095167;0.031101453582686775;0.9322893002414611;0.01581485034806097;0.06771069975853894;0.031101453582686733
"3.2.1. Lavoura Temporária";0.00021315514922640565;8.30885078109964e-05;0.0007463566873658448;0.0;0.0;0.010091012227515411;0.1693377530930981;0.0;0.0;3.618610766105611e-05;0.00021081557594134238;0.18071836734861918;0.18071836734861918;-0.002354098474363745;0.9370256912870014;0.022493123972946123;0.06297430871299858;0.0023540984743637694
"3.3 Mosaico de Agricultura ou Pastagem";0.010215995234109784;0.002411344703931056;0.003960387244380474;0.001197139111299959;0.002248886777556148;0.0;0.0;0.09303310652223819;0.003202976341693459;0.0004618033710030884;0.0;0.11673163930621215;0.11673163930621215;-0.02369853278397397;0.7969827809767354;0.022827747283758165;0.20301721902326464;0.023698532783973963
"4.1. Infraestrutura Urbana";0.00029930993826922397;0.0;0.0;3.5946630424349535e-05;0.00015208542874695004;0.000772613065789087;2.951660163462549e-05;0.0;0.020957043603080292;0.0;0.0;0.02224651526794453;0.02224651526794453;0.0035500422344946153;0.9420371393302096;0.04261920464553679;0.057962860669790395;0.0035500422344946145
"5.1. Rio, Lago e Oceano";0.00011491241166781682;0.0;0.0;0.0002774755827711143;0.00020354631004521393;0.0007825210396941391;0.0;0.0;0.0;0.016869238846200896;0.0;0.01824769419037918;0.01824769419037918;-0.0003337686627929452;0.9244586559925444;0.0524057028658153;0.0755413440074556;0.0003337686627929437
"3.2.2. Lavoura Perene";0.0;0.0;0.0001523857743902176;0.0;0.0;0.003954720140527399;0.0004271975777570214;0.0;0.0;0.0;0.0009831215075316118;0.005517425000206249;0.005517425000206249;0.005736536695618479;0.17818484301913695;0.01893328238203579;0.821815156980863;0.005736536695618478
"total";0.2459581974552745;0.011711161559536248;0.05595564495262491;0.005617440129257422;0.005379750687322777;0.3490159850936384;0.1783642688742554;0.09303310652223819;0.025796557502439144;0.017913925527586236;0.011253961695824728;0.9999999999999998;0.9999999999999998;0;0.8684346213691706;0.019918624888824347;0.1315653786308294;0.06121552378076869
"adj population";0.24595819745527697;0.011711161559536247;0.05595564495262492;0.005617440129257425;0.005379750687322778;0.3490159850936376;0.17836426887425583;0.09303310652223802;0.025796557502439168;0.017913925527586232;0.011253961695824728;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.398480911137514e-17;2.309520891333046e-16;1.1572429116681482e-16;3.1104529631483446e-16;3.0926649852018163e-16;5.688715838537985e-17;7.297893983134501e-17;9.162846864594511e-17;1.7607407807453179e-16;2.1591885029256376e-16;2.324161721727361e-16;1.8768766516490124e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.92664104392155;0.3847804976790992;0.6447858212038814;0.2355185062007034;0.19377044117638612;0.8492112934008399;0.9493928025039542;1.0;0.812396909979122;0.9416829840128234;0.08735781532794401;0.8684346213691702;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01728595817934437;0.030841286449993698;0.022244282794532118;0.028722077194779143;0.02128189655977892;0.014104524192298063;0.02288052205368682;0.029606286349406926;0.035307250300756474;0.05329781352824168;0.007957497649549809;0.019846608173548396;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9827140418206556;0.9691587135500063;0.9777557172054678;0.9712779228052209;0.978718103440221;0.985895475807702;0.9771194779463132;0.9703937136505931;0.9646927496992436;0.9467021864717583;0.9920425023504502;0.13156537863082984;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03608647320851277;0.014409869972515104;0.005647320271347803;0.008588858042685655;0.001124802180864741;0.043052430784029205;0.018053031562314636;0.0;0.002578943329728474;0.00208937336277068;0.009068606985349274;0.07034985485005917;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2016 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.22675427717340335;0.0032886007167788;0.013209197078833963;0.00042334141389197694;0.0006085871039224881;0.016329060634956552;0.0011741348955027079;0.0;0.00010795728067441127;0.000421546339114866;0.0023372185493768776;0.264653921186456;0.264653921186456;-0.019059190186631835;0.8567954563335151;0.015821215458186953;0.14320454366648494;0.019059190186631825
"1.1.2. Formação Savânica";0.003950196269802943;0.004539487254153819;0.0005626531236591887;0.0006024781341530337;0.00010688298412146521;0.008868003172064235;0.00024217865803710827;0.0;7.759603583653668e-05;0.0;0.0004461888476464186;0.019395664479474748;0.019395664479474748;-0.007779317012501438;0.2340464931715889;0.01844718605089168;0.7659535068284111;0.0077793170125014435
"1.2. Floresta Plantada";0.001821463410145259;0.0;0.036560494164761;0.0;0.0;0.0018388321740867985;0.000154539391319032;0.0;0.0;0.0;0.0001341508772399272;0.04050948001755202;0.04050948001755202;0.015254921324156793;0.9025169947607329;0.032842145379823814;0.09748300523926712;0.015254921324156796
"2.2. Formação Campestre (Campo)";0.0;0.0;2.149008313333349e-05;0.001324451275185915;2.1495763799083348e-05;0.010053548914106243;0.0004659088765333733;0.0;9.351574889269763e-05;0.0;4.2980166266666964e-05;0.012023390827917313;0.012023390827917313;-0.00632299472676929;0.11015621916827736;0.012930610286400468;0.8898437808317227;0.006322994726769289
"2.5. Outra Formação não Florestal";8.401347025493343e-05;0.0;0.0;9.59861115026142e-05;0.001043571411313435;0.00038301371188230194;0.0;0.0;0.0;0.0;0.0;0.0016065847049532846;0.0016065847049532846;0.003543730875714509;0.6495589109593691;0.07703862670801781;0.35044108904063087;0.003543730875714508
