"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Caatinga  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"error of omission";0.9778083320357177;0.9887639927042544;0.9917144830431665;0.985717682526252;0.9789721953790033;0.9633523229059158;0.9599722317955515;0.9553537210973279;0.9803648436893636;0.24071782347806714;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.022836925134303434;0.17982972647859852;0.049063802854934974;0.05229050142798336;0.0022134766464583584;0.0;0.0001217394258520195;0.00048653393700905795;0.0035988321216364064;0.15522076901338808;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2005 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006683866213600605;0.03332676475319221;0.000821888748662631;0.004900004713710392;0.0;0.0;0.0;0.00039363000405721345;0.00027715176812420135;0.04640330620134725;0.04640330620134725;-0.02805495582521076;0.14403857743667728;0.007637406080656408;0.8559614225633227;0.028054955825210736
"1.1.2. Formação Savânica";0.011202842621560533;0.46315056422580486;0.01138531893365103;0.07577977631430129;0.00016324520851289216;0.0;0.0;0.0015876032373132543;0.00223303770498647;0.5655023882461303;0.5655023882461303;-0.011933139984095426;0.8190072647831558;0.010899479125447399;0.18099273521684422;0.011933139984095509
"2.2. Formação Campestre (Campo)";0.0;0.0169153178550857;0.004384925865530642;0.005725791835595108;0.00020443965281188932;0.0;9.711278790694698e-05;0.00013970242002752013;0.00016086373317000666;0.027628154150127815;0.027628154150127815;0.009881880888616336;0.15871222672725513;0.011638034132052468;0.8412877732727448;0.00988188088861635
"3.1. Pastagem";8.722364795945276e-05;0.01639919156589533;0.006911810934904579;0.21863577974296744;0.0005308799925678313;0.0;0.00046043014354967747;0.00013301351152339699;0.0015650120503682787;0.24472334158973597;0.24472334158973597;0.07642414608254813;0.893399780841082;0.019457597403487584;0.10660021915891804;0.07642414608254822
"3.2.1. Lavoura Temporária";0.0;0.00040797699538479363;0.0;0.01433871113756997;0.00023885111523728583;0.0;0.0;0.0;0.0003701150384362842;0.015355654286628332;0.015355654286628332;-0.014120677838845172;0.015554603586333444;0.0019522567901957156;0.9844453964136666;0.014120677838845156
"3.3 Mosaico de Agricultura ou Pastagem";0.0003135531020081112;0.023082887833511794;0.013533803872906442;0.0;0.0;0.043885950423924076;0.0004638712651520986;0.00038126679053017816;0.0;0.0816613332880327;0.0816613332880327;-0.037775382864108635;0.5374140815106614;0.018927513426949625;0.4625859184893386;0.03777538286410862
"4.1. Infraestrutura Urbana";6.0864791007807634e-05;0.0;0.0;0.0;0.0;0.0;0.0022666046737664265;0.0;0.0;0.0023274694647742343;0.0023274694647742343;0.0009605494056009154;0.9738493707741461;0.05275660512313044;0.026150629225853872;0.000960549405600915
"5.1. Rio, Lago e Oceano";0.0;0.0001280545683246047;0.00047228668308884264;0.00010806269281501389;0.0;0.0;0.0;0.011579311957310713;0.0;0.012287715901539174;0.012287715901539174;0.0019268120192231014;0.942348606534781;0.05183087335243388;0.05765139346521897;0.0019268120192231022
"3.2.2. Lavoura Perene";0.0;0.0001584904648355119;0.0;0.0016593612353249456;9.75604786532773e-05;0.0;0.0;0.0;0.0021952246928679817;0.004110636871681716;0.004110636871681716;0.0026907681162715072;0.5340351778555146;0.03530628856990265;0.4659648221444854;0.002690768116271506
"total";0.018348350376136514;0.5535692482620348;0.037510035038744165;0.3211474876722842;0.001234976447783176;0.043885950423924076;0.0032880188703751493;0.014214527920762277;0.006801404987953222;0.9999999999999999;0.9999999999999999;0;0.7530210789110106;0.01408177595430922;0.24697892108898944;0.09188415651226005
"adj population";0.01834835037613651;0.5535692482620379;0.03751003503874417;0.32114748767228346;0.0012349764477831758;0.04388595042392411;0.0032880188703751497;0.014214527920762268;0.006801404987953224;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.278491144351174e-16;6.650496132938548e-17;1.5125577144017567e-16;7.1340915636651e-17;7.813975677546301e-16;1.5304325738612053e-16;5.215218691706076e-16;2.8584687498919075e-16;3.48571393849693e-16;2.6073317259915715e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.3642761379951359;0.8366623790607866;0.11690007383361403;0.6807955476397024;0.19340540110382798;1.0;0.6893526962963616;0.8146110811318279;0.32276047327812485;0.7530210789110102;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.021753581970568026;0.011300821282768877;0.008476712314380812;0.013974841108956582;0.027031237760114107;0.03666906904544719;0.040044042779109924;0.04337405224942863;0.01984602551950863;0.013986704365071975;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.978246418029432;0.9886991787172311;0.9915232876856191;0.9860251588910434;0.9729687622398859;0.9633309309545528;0.9599559572208901;0.9566259477505714;0.9801539744804914;0.24697892108898978;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.023328968325071815;0.18083736807245987;0.04648645656919435;0.05217512369353705;0.0019922506650917804;0.0;0.0001217295820156155;0.0014168078884569217;0.0038308243576274693;0.15509476457672747;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2006 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006647941047198023;0.03311629621735677;0.0005896548635144052;0.004362468178778792;4.365940568907826e-05;0.0;0.0;0.0005933674507376745;0.00041694900107879017;0.04577033616435353;0.04577033616435353;-0.027587206437906964;0.1452456242254021;0.007755838752423382;0.8547543757745979;0.027587206437906953
"1.1.2. Formação Savânica";0.011385049532880116;0.46257125334174226;0.011294130430669257;0.07618617338348796;0.00016342331356229703;0.0;0.0;0.0013871495321141048;0.002301737982842331;0.5652889175172983;0.5652889175172983;-0.014295322756455592;0.8182917425187054;0.010906594364451573;0.1817082574812946;0.01429532275645562
"2.2. Formação Campestre (Campo)";0.0;0.015869612516730303;0.004031037139184794;0.005096084229363037;9.648948054399719e-05;0.0;9.721874065156702e-05;6.052314807797153e-05;3.6060197403179364e-05;0.025287025451954846;0.025287025451954846;0.011850021367992097;0.15941128175964112;0.01259067414809834;0.8405887182403589;0.011850021367992118
"3.1. Pastagem";0.0;0.016323914581207674;0.006968512109074911;0.2209918510434895;0.0007738519772766639;0.0;0.0005057111223306515;0.00015849019133661773;0.0017589656070521457;0.24748129663176816;0.24748129663176816;0.07689819860805622;0.8929638483844989;0.01936442239471797;0.10703615161550106;0.07689819860805619
"3.2.1. Lavoura Temporária";0.0;0.00046921936079486945;6.0797251194589815e-05;0.015871305865016803;0.0002283970292033436;0.0;0.0;0.0;0.0005899142114249293;0.017219633717634537;0.017219633717634537;-0.015774965314202763;0.01326375653214058;0.0015822996540313528;0.9867362434678594;0.01577496531420273
"3.3 Mosaico de Agricultura ou Pastagem";8.920795018581493e-05;0.022435772772437256;0.014046927451859322;0.0;0.0;0.042558644334008904;0.00034093187276513994;0.00013433591017882006;0.0;0.07960582029143526;0.07960582029143526;-0.03704717595742636;0.534617245048196;0.018843056799618688;0.46538275495180403;0.037047175957426355
"4.1. Infraestrutura Urbana";6.093119618262541e-05;0.0;0.0;8.236055463101403e-05;0.0;0.0;0.0024738495170766287;0.0;0.0;0.002617141267890268;0.002617141267890268;0.0008005699849337189;0.9452487519219205;0.047880409263885496;0.05475124807807952;0.0008005699849337193
"5.1. Rio, Lago e Oceano";0.0;4.88625882458442e-05;0.0001459875744496834;0.0002192762174010667;0.0;0.0;0.0;0.012284997706170859;0.0;0.012699124086267452;0.012699124086267452;0.0019197398523485942;0.9673893744731243;0.05222496058991404;0.03261062552687566;0.0019197398523485964
"3.2.2. Lavoura Perene";0.0;0.00015866338232771197;0.0;0.0015699757676561853;0.00013884719715642342;0.0;0.0;0.0;0.00216321852425508;0.004030704871395401;0.004030704871395401;0.003236140652661054;0.5366849206963122;0.03535270941030143;0.46331507930368776;0.0032361406526610547
"total";0.01818312972644658;0.5509935947608426;0.037137046819946964;0.32437949523982434;0.0014446684034318035;0.042558644334008904;0.0034177112528239874;0.014618863938616049;0.007266845524056455;0.9999999999999998;0.9999999999999998;0;0.7539511896823297;0.014089358331208897;0.24604881031767034;0.09470467046599168
"adj population";0.018183129726446576;0.5509935947608455;0.037137046819946964;0.3243794952398237;0.0014446684034318032;0.04255864433400892;0.003417711252823988;0.014618863938616042;0.0072668455240564546;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.2916587554748213e-16;6.658028942711023e-17;1.5232382578339778e-16;7.124957603363287e-17;7.176307454802438e-16;1.560489124081987e-16;5.147784219595629e-16;2.8147955067931453e-16;3.366649412299374e-16;2.5259221385488803e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.3656103843074321;0.839522015755048;0.10854490284940083;0.6812756486969151;0.15809650758664584;1.0;0.7238322181350269;0.8403524212110469;0.29768329560520795;0.7539511896823294;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.02202428916108705;0.011375896743154732;0.008393725943644157;0.013911541158737745;0.02091732292002846;0.03646741145747938;0.04052366770834372;0.043797127982284946;0.017955493143193016;0.013984318074025406;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.977975710838913;0.9886241032568452;0.9916062740563558;0.9860884588412623;0.9790826770799715;0.9635325885425207;0.9594763322916563;0.956202872017715;0.982044506856807;0.24604881031767056;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.02307037735849711;0.17684468283820076;0.042511976625540106;0.0529788911765573;0.00243254274845692;0.0;0.00028658350162727875;0.0008282527601931877;0.0037349726942806413;0.15134413985167666;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2007 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006645257587422773;0.03264885966981351;0.0009343126753351924;0.004163504444963407;0.00015948184686459844;0.0;0.0;0.0002139447031305283;0.0002330949244595503;0.044998455851989555;0.044998455851989555;-0.026822665796106062;0.14767745829502632;0.007898477400000922;0.8523225417049737;0.026822665796106038
"1.1.2. Formação Savânica";0.011380453926173645;0.46390590790047026;0.010358534367969232;0.07306938482898039;0.00019945648827313805;0.0;0.0;0.0012098437166664373;0.002239220746228373;0.5623628019747615;0.5623628019747615;-0.011226882332720928;0.8249228189905963;0.011022329193858848;0.17507718100940373;0.011226882332720955
"2.2. Formação Campestre (Campo)";0.0;0.016200926802409504;0.00454620934475792;0.005037494489837704;9.645053229852744e-05;0.0;9.717949803823954e-05;0.0;0.0002240729886251618;0.026202333655967056;0.026202333655967056;0.011021386700031423;0.1735039864940659;0.012857399976003157;0.826496013505934;0.011021386700031433
"3.1. Pastagem";0.0;0.015407075936967048;0.007288250591611386;0.222091824139879;0.0006235827272616687;0.0;0.0005055069906385927;0.00045604124919834785;0.0016561182363027834;0.24802839987185882;0.24802839987185882;0.07472646879179677;0.8954290083499318;0.01928609010448262;0.10457099165006822;0.07472646879179673
"3.2.1. Lavoura Temporária";0.0;0.00046902995910319935;6.077271021613224e-05;0.016447560739368372;0.0003140494519515871;0.0;0.0;0.0;0.0005896760909232628;0.017881088951562554;0.017881088951562554;-0.016349276753811474;0.017563217363456108;0.0018767237610493304;0.9824367826365439;0.016349276753811447
"3.3 Mosaico de Agricultura ou Pastagem";8.917194115019673e-05;0.022267216307374393;0.014035640666108627;0.0;0.0;0.04404277006275179;0.0004384141226292844;0.0002812711091014241;0.0;0.08115448420911571;0.08115448420911571;-0.037111714146363925;0.542702852368134;0.01928901907095192;0.457297147631866;0.03711171414636392
"4.1. Infraestrutura Urbana";6.090660113690326e-05;0.0;0.0;8.232730956553426e-05;0.0;0.0;0.0024728509408825906;0.0;0.0;0.002616084851585028;0.002616084851585028;0.0008978667006036792;0.9452487519219205;0.047954780887510755;0.05475124807807952;0.0008978667006036794
"5.1. Rio, Lago e Oceano";0.0;4.884286472706726e-05;0.0;0.0002934306684622152;0.0;0.0;0.0;0.012184821501680865;0.0;0.012527095034870149;0.012527095034870149;0.0018188272449074553;0.9726773420145263;0.05300670731462977;0.02732265798547373;0.001818827244907454
"3.2.2. Lavoura Perene";0.0;0.00018806020117551427;0.0;0.001569342042598951;0.00013879115110158774;0.0;0.0;0.0;0.0023330622034123862;0.004229255598288439;0.004229255598288439;0.003045989591663078;0.5516484282379541;0.0356535816005219;0.4483515717620459;0.0030459895916630786
"total";0.018175790055883517;0.5511359196420406;0.03722372035599849;0.32275486866365555;0.0015318121977511074;0.04404277006275179;0.0035139515521887075;0.014345922279777603;0.007275245189951518;1.0000000000000002;1.0000000000000002;0;0.7585367531332095;0.014213569372398911;0.24146324686679055;0.09151053902900236
"adj population";0.018175790055883514;0.5511359196420428;0.03722372035599849;0.3227548686636546;0.0015318121977511072;0.044042770062751785;0.0035139515521887075;0.014345922279777596;0.007275245189951517;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.289703817412444e-16;6.652673359509486e-17;1.5203171158266774e-16;7.128463633958097e-17;6.989020640835978e-16;1.531806997870886e-16;5.075548499881469e-16;2.857845419827932e-16;3.3830822773333553e-16;2.50254384683355e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.3656103843074321;0.8417268615004712;0.12213205185508313;0.6881130099119329;0.20501824728426313;1.0;0.703723686612112;0.8493578359097147;0.3206850274455058;0.7585367531332092;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.022043483212954375;0.011388461165195228;0.008833398686271605;0.013999966235345657;0.026679777813214654;0.036836385293993246;0.03909728155523348;0.04457616757854686;0.019113038920023955;0.014103786056463664;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9779565167870456;0.9886115388348048;0.9911666013137284;0.9860000337646544;0.9733202221867854;0.9631636147060068;0.9609027184447665;0.9554238324214531;0.9808869610799761;0.24146324686679077;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.02306106493692149;0.1744600234831406;0.043312248622418274;0.051873151463959655;0.0024355254915990406;0.0;0.000286467821404875;0.0006845470663785665;0.0037923867897521057;0.1499527078377873;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2008 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.0066583700916557215;0.032798743964773565;0.0005714944707276261;0.003732127167735663;8.745579390543688e-05;0.0;0.0;0.00033424652491660856;0.00018041167863508872;0.04436284969234971;0.04436284969234971;-0.02613281914606372;0.15008887251000796;0.00803839172901192;0.849911127489992;0.02613281914606371
"1.1.2. Formação Savânica";0.011295909049289253;0.46186082353617364;0.01131434021196499;0.07151962799940596;0.00026758268324716304;0.0;0.0;0.0014363182976553817;0.002624407280319299;0.5603190090580555;0.5603190090580555;-0.010631014854649748;0.8242819109646161;0.011021654653379606;0.17571808903538388;0.010631014854649679
"2.2. Formação Campestre (Campo)";0.0;0.016413441855036123;0.004396138349221773;0.004927942649656466;9.66408496784629e-05;0.0;9.737125382236355e-05;8.969776759648028e-05;0.00022440865645483369;0.0262456413814665;0.0262456413814665;0.011383341559343157;0.16749974920887728;0.012191720311330584;0.8325002507911228;0.01138334155934317
"3.1. Pastagem";5.314319160435727e-05;0.015597223895446346;0.007595881249036531;0.22496054390852718;0.0007366046634226718;0.0;0.0004158299821863728;0.0002165915950084116;0.001671888214109745;0.25124770669934166;0.25124770669934166;0.0724477101642092;0.8953735214695059;0.019171397612054573;0.10462647853049412;0.0724477101642092
"3.2.1. Lavoura Temporária";0.0;0.000516800181861469;6.0892627677490705e-05;0.01594386854149518;0.00023953399278647748;0.0;0.0;0.0;0.0004624390420054245;0.017223534385826043;0.017223534385826043;-0.01562613799587635;0.013907365783389938;0.001615903581068204;0.9860926342166101;0.015626137995876324
"3.3 Mosaico de Agricultura ou Pastagem";0.00016158143094318692;0.022159607397847263;0.01359275830260374;0.0;0.0;0.043871779261419844;0.0003483520649463444;0.000585539990242855;0.0;0.08071961844800324;0.08071961844800324;-0.036847839186583395;0.5435082586481814;0.019176627517504447;0.4564917413518186;0.036847839186583395
"4.1. Infraestrutura Urbana";6.1026782793477975e-05;0.0;0.0;8.248975882817963e-05;0.0;0.0;0.002568404881939835;0.0;0.0;0.0027119214235614923;0.0027119214235614923;0.0008089639011704584;0.9470793879296172;0.04990044900196313;0.05292061207038279;0.0008089639011704588
"5.1. Rio, Lago e Oceano";0.0;4.893924207016607e-05;9.74777295775239e-05;0.0003662724404257583;0.0;0.0;0.0;0.011585879286783859;0.0;0.012098568698857308;0.012098568698857308;0.0021497047633462886;0.9576239615747381;0.053737212729851595;0.04237603842526194;0.0021497047633462878
"3.2.2. Lavoura Perene";0.0;0.0002924141301973133;0.0;0.0021625443974764595;0.00016957840690950618;0.0;9.092714183703538e-05;0.0;0.0023556861361167156;0.00507115021253703;0.00507115021253703;0.0024480907951040768;0.4645269884321168;0.030316096137488986;0.5354730115678832;0.0024480907951040763
"total";0.018230030546285997;0.5496879942034059;0.03762898294080967;0.32369541686355086;0.0015973963899497184;0.043871779261419844;0.003520885324731951;0.014248273462203595;0.007519241007641106;1.0;1.0;0;0.7584971594446254;0.014183966342155468;0.24150284055537463;0.08923781118317316
"adj population";0.018230030546285997;0.5496879942034082;0.03762898294080968;0.3236954168635499;0.0015973963899497184;0.04387177926141987;0.0035208853247319515;0.014248273462203588;0.007519241007641106;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.294435161480475e-16;6.671961082501585e-17;1.5202655983774004e-16;7.145578164316766e-17;7.0033296355233615e-16;1.5451118434446135e-16;5.085949976898078e-16;2.852131533422363e-16;3.3516723027169985e-16;2.5034649976545124e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.36524185051419084;0.8402235966704916;0.11682851902048191;0.6949759934455785;0.1499527570573872;1.0;0.7294770050868867;0.8131426812882085;0.31328775520333113;0.7584971594446251;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.021981395529097187;0.011403882596613167;0.008306114748948847;0.014107777301535285;0.02113213110215025;0.03637011998306956;0.041274198076843155;0.0438757077041364;0.018864025867374547;0.014090168589869417;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9780186044709028;0.9885961174033868;0.9916938852510512;0.9858922226984648;0.9788678688978497;0.9636298800169304;0.9587258019231568;0.9561242922958636;0.9811359741326254;0.24150284055537485;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.02314332090926055;0.17565434133446445;0.043699006064489454;0.052574325581628945;0.002715724794326482;0.0;0.0002870330832433149;0.001025378824146897;0.005430928152840628;0.15226502937220035;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2009 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.0068293170027185655;0.032788156545172344;0.0006447363657256938;0.003990067668947088;0.0;0.0;0.0;0.00040764060157639034;0.0004003997934332439;0.04506031797757332;0.04506031797757332;-0.026893842970516876;0.15155944984936723;0.008018925242793086;0.8484405501506328;0.026893842970516862
"1.1.2. Formação Savânica";0.011150493593758446;0.4596721674830705;0.01175828844417438;0.0706899768427736;0.00018148423943864956;0.0;5.3044903593135884e-05;0.0011644133151297593;0.0026080153516182315;0.5572778841735567;0.5572778841735567;-0.009161134438672836;0.824852700129604;0.01110908627951566;0.175147299870396;0.009161134438672947
"2.2. Formação Campestre (Campo)";0.0;0.016866710202625465;0.004660350507213384;0.005658161532296127;9.677611402427803e-05;0.0;9.750754048574969e-05;0.0;9.104789331278203e-05;0.027470553789957785;0.027470553789957785;0.010542549703233428;0.16964894638989886;0.011978489040151415;0.8303510536101011;0.010542549703233452
"3.1. Pastagem";5.321757401170165e-05;0.014882772488025366;0.007347155779070018;0.22103635081155695;0.0009683519738356779;0.0;0.0002925998045299138;0.00027787260629366753;0.0017473730673385093;0.24660569410466182;0.24660569410466182;0.0741621407344825;0.896314870644256;0.01937170937454159;0.10368512935574403;0.07416214073448252
"3.2.1. Lavoura Temporária";0.0;0.0006684175560557178;6.09778566616642e-05;0.016277807157929675;0.0004386641426686776;0.0;0.0;0.0;0.00042624144800721195;0.017872108161322946;0.017872108161322946;-0.016058318540536385;0.024544622196165454;0.00221330288101961;0.9754553778038345;0.016058318540536357
"3.3 Mosaico de Agricultura ou Pastagem";7.233463701852555e-05;0.022704389691309303;0.013346366209804535;0.0;0.0;0.04724649473863419;0.0002957947358554515;0.00039935399516550406;0.0;0.08406473400778751;0.08406473400778751;-0.036818239269153334;0.562025149978556;0.019786735332896235;0.437974850021444;0.03681823926915332
"4.1. Infraestrutura Urbana";6.111219954922077e-05;0.0;0.0;0.00014371741600532342;0.0;0.0;0.002741212671472518;0.0;0.0;0.002946042287027062;0.002946042287027062;0.0006251717778434029;0.9304729546970475;0.04899505524098831;0.0695270453029525;0.0006251717778434033
"5.1. Rio, Lago e Oceano";0.0;4.900774037688971e-05;0.0001952283305415622;0.000441828706926246;0.0;0.0;0.0;0.012422997133437351;0.0;0.01310906191128205;0.01310906191128205;0.0015632157403206231;0.9476648457008012;0.05164988241934148;0.05233515429919877;0.0015632157403206223
"3.2.2. Lavoura Perene";0.0;0.0004851280282481869;0.0;0.0025299247027093146;0.00012851315081930653;0.0;9.105440893369633e-05;0.0;0.0023589832961190098;0.005593603586829515;0.005593603586829515;0.0020384572629994742;0.4217287227277567;0.027149261659684554;0.5782712772722434;0.0020384572629994742
"total";0.01816647500705646;0.5481167497348838;0.03801310349319124;0.32076783483914434;0.0018137896207865898;0.04724649473863419;0.0035712140648704654;0.014672277651602672;0.007632060849828989;1.0;1.0;0;0.7574065377868916;0.014334621231497046;0.2425934622131084;0.08893153521887949
"adj population";0.018166475007056457;0.5481167497348859;0.03801310349319123;0.3207678348391435;0.0018137896207865898;0.047246494738634216;0.0035712140648704663;0.014672277651602667;0.007632060849828988;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.3039402750889998e-16;6.685944405472476e-17;1.5146474662445522e-16;7.179225024313905e-17;6.845480973213919e-16;1.5114808984243115e-16;5.093801280031052e-16;2.8450796622769258e-16;3.319730841021886e-16;2.4820678339280285e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.37592967265613353;0.8386391543506155;0.12259852732224637;0.6890851475878185;0.24184951641659588;1.0;0.7675856506159752;0.8466986127460838;0.3090886383815805;0.7574065377868914;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.022374356986301566;0.011436897079212013;0.008484903766509124;0.0140636452736906;0.027194665089745097;0.03624504506089232;0.04315214893416493;0.0445280211204764;0.018699415668779806;0.014220845481145319;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9776256430136985;0.988563102920788;0.9915150962334909;0.9859363547263094;0.9728053349102549;0.9637549549391077;0.956847851065835;0.9554719788795236;0.9813005843312201;0.24259346221310862;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.02267431600867579;0.17688916450362657;0.045620406565488804;0.051138686586209736;0.002750250956235824;0.0;0.0004096592311090882;0.001372129555689397;0.00646924058142101;0.1536619269942281;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2010 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006800000566400797;0.03201776679759004;0.0005196242411817796;0.0036061615060400225;0.0;0.0;0.0;0.00030979941625532094;0.0003475483765469225;0.043600900904014875;0.043600900904014875;-0.025382241669706946;0.15596009314969542;0.008256465383761897;0.8440399068503046;0.025382241669706936
"1.1.2. Formação Savânica";0.011145672596482546;0.46077454872741763;0.012259631805345235;0.07675861786290872;0.00013929868091263324;0.0;0.0;0.0016116567142605597;0.0026371190962315772;0.5653265454835589;0.5653265454835589;-0.020093615073229792;0.815059105942547;0.010926940372609549;0.18494089405745295;0.02009361507322993
"2.2. Formação Campestre (Campo)";0.0;0.01761470646467177;0.004927750371272632;0.00507278861077218;9.687817934252974e-05;0.0;9.761037720586352e-05;0.0;9.114391734e-05;0.02790087792060498;0.02790087792060498;0.010219769465680074;0.1766163195758601;0.011932538811280645;0.8233836804241399;0.010219769465680102
